TransID;SymbolID;ExpertID;Prediction;Rate;TimeBefore;Decision
5998.0;S15303143;27826;1;NA;27;-1
5998.0;S15303143;3908;0;0.06461629;29;-1
5998.0;S15303143;1712;1;0.09841176;31;-1
5998.0;S15303143;4770;0;0.1549122;34;-1
5998.0;S15303143;22528;0;0.01930502;38;-1
5998.0;S15303143;1712;1;0.1458656;41;-1
5999.0;S37177112;2277;1;NA;0;0
5999.0;S37177112;3740;1;0.1658894;29;0
6000.0;S4265692;4301;0;-0.03576983;0;1
6000.0;S4265692;1698;0;NA;0;1
6000.0;S4265692;1698;0;NA;50;1
6001.0;S19087292;2073;1;NA;0;1
6001.0;S19087292;1673;1;0.1666667;1;1
6001.0;S19087292;3274;0;-0.04351985;23;1
6001.0;S19087292;788;0;0.03966731;25;1
6001.0;S19087292;906;1;0.2100678;48;1
6001.0;S19087292;1573;1;0.1605723;53;1
6001.0;S19087292;1709;1;0.1164274;54;1
6002.0;S2754280;286;1;0.5230032;0;0
6003.0;S13577141;14877;1;0.1116052;0;1
6003.0;S13577141;14877;1;0.1716276;38;1
6004.0;S9850112;3272;1;0.2360515;0;1
6005.0;S35262136;1721;0;0.05921167;0;-1
6006.0;S580834;1925;1;0.1899207;0;1
6006.0;S580834;278;-1;-0.0594173;31;1
6007.0;S1675872;1219;0;0.05062709;0;0
6007.0;S1675872;1891;0;0.02053833;13;0
6007.0;S1675872;7393;0;NA;26;0
6008.0;S4450396;4272;1;0.1272516;0;1
6008.0;S4450396;298;1;0.1345993;47;1
6009.0;S1235493;3610;0;NA;0;1
6010.0;S30943157;4862;0;NA;0;-1
6010.0;S30943157;3346;1;0.2030075;28;-1
6010.0;S30943157;13666;1;NA;30;-1
6010.0;S30943157;4601;1;0.2725176;32;-1
6010.0;S30943157;851;1;0.5261044;35;-1
6010.0;S30943157;3180;1;0.610306;38;-1
6011.0;S33907101;508;0;0.06503834;0;-1
6012.0;S591675;4176;0;NA;0;0
6013.0;S27414253;666;0;NA;0;-1
6013.0;S27414253;458;0;NA;0;-1
6013.0;S27414253;3077;1;1.713358;0;-1
6013.0;S27414253;3115;-1;NA;0;-1
6013.0;S27414253;3104;-1;NA;0;-1
6013.0;S27414253;3864;0;NA;0;-1
6013.0;S27414253;4527;1;1.793162;0;-1
6013.0;S27414253;881;-1;NA;0;-1
6013.0;S27414253;941;0;1.040153;1;-1
6013.0;S27414253;588;1;1.611492;2;-1
6014.0;S2745665;4111;1;NA;0;1
6015.0;S48769203;1479;0;NA;0;-1
6015.0;S48769203;3172;0;NA;0;-1
6015.0;S48769203;4705;0;0.008936293;6;-1
6015.0;S48769203;4323;1;0.1188811;9;-1
6015.0;S48769203;4705;0;-0.01850813;12;-1
6015.0;S48769203;1258;-1;-0.1699383;12;-1
6015.0;S48769203;4232;0;-0.04655076;12;-1
6015.0;S48769203;3161;0;NA;15;-1
6015.0;S48769203;3172;1;-0.6370853;18;-1
6015.0;S48769203;1258;-1;-0.2061242;18;-1
6015.0;S48769203;728;1;NA;20;-1
6015.0;S48769203;24690;0;-0.02488803;22;-1
6015.0;S48769203;3161;0;NA;27;-1
6015.0;S48769203;4525;1;0.1208778;33;-1
6015.0;S48769203;728;0;0.01085187;48;-1
6016.0;S45359401;296;0;6.492364;0;1
6016.0;S45359401;22621;1;6.580406;35;1
6016.0;S45359401;22620;1;8.124484;38;1
6016.0;S45359401;3133;1;8.124484;38;1
6016.0;S45359401;3118;0;7.139535;43;1
6016.0;S45359401;4187;-1;1.674676;45;1
6016.0;S45359401;1187;1;8.865608;45;1
6016.0;S45359401;603;1;8.304883;48;1
6016.0;S45359401;3154;-1;3.546704;48;1
6016.0;S45359401;296;0;6.507349;48;1
6016.0;S45359401;1645;1;8.23652;49;1
6016.0;S45359401;4486;-1;3.781257;49;1
6016.0;S45359401;3193;0;6.606546;49;1
6016.0;S45359401;4447;-1;NA;50;1
6016.0;S45359401;2252;-1;2.558165;50;1
6016.0;S45359401;4513;-1;NA;50;1
6016.0;S45359401;3054;1;9.229724;50;1
6016.0;S45359401;444;-1;2.594177;51;1
6016.0;S45359401;1686;0;5.75767;52;1
6016.0;S45359401;3057;0;6.953461;53;1
6016.0;S45359401;377;0;7.403552;54;1
6016.0;S45359401;1704;0;8.482194;56;1
6016.0;S45359401;3854;-1;2.616305;57;1
6016.0;S45359401;3048;0;NA;58;1
6017.0;S26301203;1661;0;-0.009672962;0;-1
6017.0;S26301203;1158;1;0.3818517;0;-1
6017.0;S26301203;2241;0;NA;0;-1
6017.0;S26301203;1493;0;-0.07876555;0;-1
6017.0;S26301203;1571;0;NA;0;-1
6017.0;S26301203;1643;1;0.1583012;3;-1
6017.0;S26301203;3120;0;NA;44;-1
6017.0;S26301203;3165;0;0.08311229;54;-1
6018.0;S46138235;1708;0;NA;0;1
6018.0;S46138235;1708;0;NA;4;1
6018.0;S46138235;1708;0;NA;11;1
6018.0;S46138235;1708;0;NA;12;1
6018.0;S46138235;420;1;NA;23;1
6018.0;S46138235;1708;0;NA;38;1
6018.0;S46138235;769;1;0.2210012;40;1
6018.0;S46138235;1708;0;NA;42;1
6018.0;S46138235;1115;1;0.1756323;43;1
6018.0;S46138235;14866;0;0.122985;45;1
6018.0;S46138235;4685;1;0.1410976;45;1
6018.0;S46138235;1708;0;NA;47;1
6018.0;S46138235;420;1;0.4981992;50;1
6019.0;S8195195;4640;0;0.05461573;0;-1
6019.0;S8195195;879;1;0.1809294;44;-1
6020.0;S3200499;3502;0;NA;0;0
6020.0;S3200499;1712;1;0.480698;53;0
6021.0;S44555100;728;-1;NA;0;1
6021.0;S44555100;3139;1;1.018345;50;1
6021.0;S44555100;728;-1;0.5442435;53;1
6021.0;S44555100;3878;0;0.865762;54;1
6022.0;S4185678;286;1;0.203819;0;1
6022.0;S4185678;4178;0;NA;57;1
6023.0;S7291152;1177;1;0.03186646;0;0
6023.0;S7291152;1531;1;0.08679245;7;0
6023.0;S7291152;879;0;-0.06666667;22;0
6023.0;S7291152;3339;1;0.1433869;23;0
6023.0;S7291152;1937;1;NA;24;0
6023.0;S7291152;1823;-1;NA;25;0
6023.0;S7291152;3339;1;0.2613444;26;0
6023.0;S7291152;1177;1;NA;27;0
6023.0;S7291152;12195;1;0.06294865;55;0
6024.0;S38927421;945;0;0.03192519;0;-1
6024.0;S38927421;1212;0;0.1286682;0;-1
6024.0;S38927421;3049;1;0.1977986;1;-1
6024.0;S38927421;3657;0;NA;2;-1
6024.0;S38927421;4173;0;0.1744824;11;-1
6024.0;S38927421;1674;1;0.22476;26;-1
6024.0;S38927421;3099;1;0.2414244;49;-1
6024.0;S38927421;1035;0;0.19087;51;-1
6024.0;S38927421;3140;1;0.1103854;52;-1
6024.0;S38927421;2188;0;NA;54;-1
6024.0;S38927421;1731;0;NA;55;-1
6024.0;S38927421;1674;1;0.2333333;56;-1
6024.0;S38927421;1094;1;NA;56;-1
6025.0;S1878083;3737;1;0.3329294;0;1
6025.0;S1878083;3988;-1;-0.1135259;44;1
6025.0;S1878083;308;0;0.04815864;46;1
6025.0;S1878083;1316;0;-0.001940671;52;1
6026.0;S46998151;4791;0;NA;0;1
6026.0;S46998151;3927;1;0.1435106;8;1
6026.0;S46998151;438;1;0.1077425;21;1
6026.0;S46998151;3544;1;0.1791908;33;1
6026.0;S46998151;3353;0;0.02315563;42;1
6026.0;S46998151;3922;1;0.07077846;44;1
6026.0;S46998151;3544;1;NA;49;1
6026.0;S46998151;2111;1;0.1391725;51;1
6026.0;S46998151;4175;0;-0.09725954;51;1
6026.0;S46998151;1469;1;0.1165156;54;1
6027.0;S167247;1700;1;0.3382551;0;1
6027.0;S167247;1700;1;0.2847209;9;1
6027.0;S167247;1700;1;0.2425705;13;1
6027.0;S167247;864;0;0.03648962;14;1
6027.0;S167247;1700;1;0.2808334;30;1
6027.0;S167247;2074;-1;0.05987218;34;1
6027.0;S167247;3992;-1;NA;34;1
6027.0;S167247;1700;1;0.2925742;36;1
6027.0;S167247;1700;1;0.2389271;44;1
6028.0;S9611200;4469;1;0.2893244;0;0
6028.0;S9611200;22744;1;0.1122346;15;0
6028.0;S9611200;3653;1;0.1221627;17;0
6028.0;S9611200;4338;0;0.06025343;26;0
6029.0;S23548466;2185;1;0.1111111;0;-1
6029.0;S23548466;3510;1;NA;17;-1
6029.0;S23548466;3162;1;0.2523719;34;-1
6029.0;S23548466;4989;0;-0.01760131;48;-1
6029.0;S23548466;1421;1;0.2269888;51;-1
6029.0;S23548466;3108;0;NA;52;-1
6029.0;S23548466;2073;0;NA;53;-1
6029.0;S23548466;3510;1;NA;54;-1
6029.0;S23548466;1270;0;0.0688374;56;-1
6029.0;S23548466;3104;0;NA;58;-1
6030.0;S7458399;3149;1;0.3078734;0;1
6031.0;S3814856;1920;0;NA;0;1
6031.0;S3814856;1491;1;0.2019231;0;1
6032.0;S536481;4207;-1;0.05941181;0;1
6033.0;S4069791;581;0;-0.6466431;0;0
6034.0;S47341190;1078;1;NA;0;0
6034.0;S47341190;3170;1;NA;8;0
6034.0;S47341190;666;1;NA;8;0
6034.0;S47341190;1709;1;0.2057272;12;0
6034.0;S47341190;4249;1;0.1235955;26;0
6034.0;S47341190;3167;1;0.141634;27;0
6034.0;S47341190;941;1;0.2535817;28;0
6035.0;S5131181;1177;1;NA;0;1
6035.0;S5131181;3339;1;1.187721;0;1
6035.0;S5131181;1473;0;1.10641;3;1
6035.0;S5131181;1193;1;1.201027;4;1
6035.0;S5131181;1795;1;1.528199;37;1
6035.0;S5131181;1177;1;NA;47;1
6035.0;S5131181;1937;1;0.24;48;1
6035.0;S5131181;1051;1;NA;51;1
6035.0;S5131181;879;1;1.277189;51;1
6035.0;S5131181;1193;1;NA;54;1
6036.0;S32314222;1700;1;0.4152279;0;0
6036.0;S32314222;489;1;0.3586187;0;0
6036.0;S32314222;1260;1;NA;13;0
6036.0;S32314222;1700;1;0.277792;18;0
6036.0;S32314222;3318;0;0.1232991;33;0
6036.0;S32314222;3740;1;0.2674941;34;0
6036.0;S32314222;864;1;0.1977642;37;0
6036.0;S32314222;1700;1;0.3099293;43;0
6036.0;S32314222;1700;1;0.2830382;48;0
6036.0;S32314222;1700;1;0.3683634;60;0
6037.0;S2026475;4799;1;0.03408692;0;0
6037.0;S2026475;3199;-1;-0.03781169;24;0
6037.0;S2026475;3199;-1;-0.1220166;39;0
6037.0;S2026475;3737;1;0.2252838;49;0
6037.0;S2026475;3388;0;0.1027555;51;0
6037.0;S2026475;454;0;0.07212336;51;0
6037.0;S2026475;3369;0;0.03820299;53;0
6037.0;S2026475;1782;1;0.1865177;53;0
6037.0;S2026475;3692;1;-0.02112289;53;0
6037.0;S2026475;3501;1;0.1462968;54;0
6037.0;S2026475;661;1;NA;55;0
6037.0;S2026475;479;1;0.2336044;55;0
6037.0;S2026475;1552;0;NA;56;0
6037.0;S2026475;1112;0;NA;59;0
6037.0;S2026475;1307;1;0.1849728;60;0
6038.0;S47356301;1700;0;NA;0;-1
6039.0;S32606160;4433;1;0.2124407;0;0
6039.0;S32606160;2259;1;NA;6;0
6039.0;S32606160;1638;1;0.03966731;12;0
6039.0;S32606160;4433;1;0.2316059;12;0
6039.0;S32606160;466;1;NA;27;0
6039.0;S32606160;1289;1;1.129317;29;0
6039.0;S32606160;2259;1;NA;32;0
6039.0;S32606160;4433;1;1.129425;34;0
6039.0;S32606160;1638;1;0.7682263;35;0
6039.0;S32606160;1412;1;1.21914;37;0
6039.0;S32606160;1638;0;NA;55;0
6040.0;S14834153;4309;1;0.2831858;0;1
6040.0;S14834153;2252;1;NA;32;1
6040.0;S14834153;2252;1;0.3026487;35;1
6040.0;S14834153;3074;1;0.2409071;36;1
6040.0;S14834153;464;1;NA;42;1
6040.0;S14834153;1742;0;NA;42;1
6040.0;S14834153;1113;0;NA;48;1
6041.0;S9220188;4232;0;-0.1671413;0;0
6041.0;S9220188;4197;-1;NA;15;0
6041.0;S9220188;4855;1;NA;16;0
6041.0;S9220188;3172;0;NA;29;0
6041.0;S9220188;3488;1;-0.07482974;30;0
6041.0;S9220188;4242;1;NA;32;0
6041.0;S9220188;860;1;-0.0652212;41;0
6041.0;S9220188;715;1;NA;51;0
6042.0;S3831290;830;1;0.07647665;0;1
6042.0;S3831290;3519;0;NA;29;1
6043.0;S18928138;2143;1;2.764241;0;-1
6044.0;S1940885;1339;0;NA;0;0
6044.0;S1940885;1339;1;0.1837655;0;0
6044.0;S1940885;4050;1;0.0462075;36;0
6044.0;S1940885;871;1;0.05251617;38;0
6044.0;S1940885;286;1;0.160221;40;0
6044.0;S1940885;871;0;0.05713;41;0
6044.0;S1940885;3634;0;0.02133454;42;0
6044.0;S1940885;3634;1;0.1911514;43;0
6044.0;S1940885;14983;1;0.1364928;51;0
6045.0;S25564115;8593;1;NA;0;0
6045.0;S25564115;1320;1;1.431527;37;0
6046.0;S14191145;3502;0;NA;0;0
6046.0;S14191145;606;-1;-0.6060777;20;0
6047.0;S48162117;1346;0;0.1552129;0;1
6047.0;S48162117;592;0;NA;0;1
6048.0;S27414253;4459;1;NA;0;-1
6048.0;S27414253;881;0;1.117896;0;-1
6048.0;S27414253;666;1;1.672583;0;-1
6048.0;S27414253;1864;1;1.823862;0;-1
6048.0;S27414253;303;1;1.470879;0;-1
6048.0;S27414253;941;1;1.489082;3;-1
6048.0;S27414253;4471;1;1.498331;4;-1
6048.0;S27414253;303;1;1.567382;27;-1
6048.0;S27414253;3104;1;1.739576;32;-1
6048.0;S27414253;3124;1;1.739576;32;-1
6048.0;S27414253;3178;1;1.817181;35;-1
6048.0;S27414253;3105;1;NA;46;-1
6048.0;S27414253;3864;1;1.985043;49;-1
6049.0;S1879493;8593;0;NA;0;0
6050.0;S38080196;1324;0;NA;0;-1
6051.0;S49814117;3906;1;NA;0;1
6051.0;S49814117;3359;1;1.383901;31;1
6051.0;S49814117;497;1;1.586732;33;1
6051.0;S49814117;3498;1;1.434077;41;1
6052.0;S15179100;278;1;0.4711141;0;1
6052.0;S15179100;1670;1;0.7577698;44;1
6052.0;S15179100;1670;1;0.6222378;61;1
6053.0;S488194;3605;0;NA;0;1
6053.0;S488194;1646;1;0.4510123;39;1
6054.0;S24239148;1792;1;0.1389096;0;-1
6054.0;S24239148;372;1;0.2224939;57;-1
6055.0;S38649154;4688;0;0.1507819;0;1
6056.0;S21840103;1718;0;0.2763868;0;-1
6056.0;S21840103;315;1;0.7961165;53;-1
6056.0;S21840103;1353;1;NA;60;-1
6057.0;S253825;1425;0;2.477659;0;-1
6058.0;S4336995;4799;1;NA;0;0
6058.0;S4336995;4799;1;NA;43;0
6059.0;S17230176;1700;1;0.1374281;0;1
6059.0;S17230176;1115;0;0.04704733;4;1
6059.0;S17230176;420;-1;0.06715993;5;1
6059.0;S17230176;1700;1;0.2123805;7;1
6059.0;S17230176;1700;1;0.1378182;12;1
6059.0;S17230176;1700;1;0.1775096;18;1
6059.0;S17230176;1700;1;0.1820331;19;1
6059.0;S17230176;1700;1;0.1976048;33;1
6059.0;S17230176;1700;1;0.2055455;34;1
6059.0;S17230176;1700;1;0.2200702;43;1
6059.0;S17230176;1700;1;0.2288786;53;1
6060.0;S5872139;6199;0;NA;0;0
6060.0;S5872139;1500;1;NA;1;0
6061.0;S108661;9880;1;0.263105;0;0
6062.0;S28722136;1710;0;NA;0;-1
6062.0;S28722136;3611;1;NA;50;-1
6063.0;S25183201;1641;1;0.4104372;0;-1
6063.0;S25183201;3220;0;-0.01269394;0;-1
6063.0;S25183201;3108;1;0.5797788;29;-1
6063.0;S25183201;1389;0;NA;33;-1
6063.0;S25183201;3142;1;NA;34;-1
6063.0;S25183201;4989;1;0.2789768;40;-1
6063.0;S25183201;1673;1;NA;43;-1
6064.0;S2282788;4096;0;0.07933081;0;1
6064.0;S2282788;3599;1;0.3899614;54;1
6065.0;S8402267;1533;1;NA;0;0
6065.0;S8402267;1674;1;0.1169284;51;0
6065.0;S8402267;4148;-1;NA;56;0
6065.0;S8402267;1731;1;0.3709899;56;0
6065.0;S8402267;485;1;0.1907124;59;0
6066.0;S3511390;4222;0;NA;0;-1
6067.0;S397760;8593;0;NA;0;1
6068.0;S4336995;629;1;0.265111;0;1
6069.0;S32973162;3372;0;-0.1743119;0;1
6070.0;S1139883;4365;1;0.1179911;0;1
6070.0;S1139883;837;1;NA;57;1
6071.0;S1448130;949;1;0.1551448;0;0
6071.0;S1448130;3172;1;0.2322972;29;0
6071.0;S1448130;3172;1;0.184164;36;0
6071.0;S1448130;3172;0;NA;42;0
6072.0;S24377154;829;0;0.381509;0;0
6072.0;S24377154;812;1;NA;40;0
6073.0;S33313171;3864;0;NA;0;1
6073.0;S33313171;3115;1;0.4583333;0;1
6073.0;S33313171;2109;1;0.8003273;49;1
6074.0;S448588;4640;0;0.805235;0;1
6075.0;S13577141;2122;1;0.411161;0;1
6075.0;S13577141;745;0;-0.04207047;27;1
6075.0;S13577141;8968;1;0.1191136;45;1
6075.0;S13577141;2122;1;0.197703;47;1
6075.0;S13577141;3932;1;0.2329224;48;1
6075.0;S13577141;4433;1;0.1303075;51;1
6076.0;S1625663;832;1;0.05097731;0;1
6076.0;S1625663;832;1;0.0348753;42;1
6076.0;S1625663;28932;0;0.0371004;50;1
6077.0;S11027212;530;1;0.1315593;0;1
6077.0;S11027212;3118;1;0.208155;6;1
6077.0;S11027212;3193;1;0.05042017;16;1
6077.0;S11027212;1302;1;0.09032338;29;1
6077.0;S11027212;4513;1;NA;41;1
6077.0;S11027212;3938;1;NA;43;1
6077.0;S11027212;3830;1;0.2075472;53;1
6078.0;S2172183;497;1;0.1776251;0;-1
6079.0;S3822598;3792;1;0.2549105;0;0
6079.0;S3822598;883;0;0.03503185;27;0
6079.0;S3822598;345;1;0.1547344;46;0
6080.0;S3682384;3147;1;0.1459129;0;1
6080.0;S3682384;3242;-1;-0.1723962;0;1
6081.0;S46998151;4487;1;NA;0;1
6082.0;S1148287;1712;0;2.14799;0;1
6083.0;S4729863;1071;1;0.1274428;0;0
6083.0;S4729863;4315;1;0.1586988;24;0
6083.0;S4729863;1162;0;0.1553273;26;0
6083.0;S4729863;3845;0;0.0960431;48;0
6083.0;S4729863;4080;1;0.1461581;49;0
6083.0;S4729863;15089;1;0.1188555;50;0
6084.0;S2911483;3383;0;1.613214;0;0
6084.0;S2911483;3383;0;1.84179;36;0
6085.0;S1531977;1887;1;0.1460055;0;1
6085.0;S1531977;299;1;0.1591479;39;1
6085.0;S1531977;1311;0;-0.03443836;47;1
6086.0;S210353;1858;-1;-0.08330012;0;0
6086.0;S210353;4178;-1;-0.04355554;21;0
6086.0;S210353;850;1;0.1328144;32;0
6087.0;S2690874;2086;1;3.109586;0;1
6087.0;S2690874;2086;1;3.018789;20;1
6087.0;S2690874;11082;1;3.086202;37;1
6088.0;S42169153;3151;-1;-0.103973;0;1
6088.0;S42169153;1502;0;0.01437025;0;1
6088.0;S42169153;629;1;NA;0;1
6089.0;S13577141;14877;1;0.06871861;0;1
6089.0;S13577141;14877;1;0.1195701;25;1
6089.0;S13577141;7560;0;0.01450985;35;1
6090.0;S44107242;1700;1;0.09289617;0;0
6090.0;S44107242;4458;0;NA;26;0
6090.0;S44107242;1700;1;0.1253463;29;0
6090.0;S44107242;1700;1;0.1281784;33;0
6090.0;S44107242;1700;1;0.1819256;43;0
6090.0;S44107242;1700;1;0.1985986;48;0
6090.0;S44107242;1700;1;0.2080662;56;0
6091.0;S448629;3796;1;NA;0;0
6092.0;S686568;3761;-1;-0.1240579;0;-1
6092.0;S686568;2008;-1;-0.05223252;43;-1
6092.0;S686568;850;0;0.09936575;46;-1
6093.0;S2938636;2119;1;0.1644155;0;-1
6093.0;S2938636;3619;1;NA;53;-1
6094.0;S22523108;4545;-1;-0.1509176;0;1
6095.0;S32314222;1700;1;0.270648;0;-1
6095.0;S32314222;21727;1;0.1896894;15;-1
6095.0;S32314222;1700;1;0.3152703;16;-1
6095.0;S32314222;1220;1;0.2885538;30;-1
6095.0;S32314222;4854;0;NA;30;-1
6095.0;S32314222;1700;1;0.4226775;33;-1
6095.0;S32314222;3237;1;1.25893;34;-1
6095.0;S32314222;3221;1;0.1987026;35;-1
6095.0;S32314222;1145;1;NA;36;-1
6095.0;S32314222;1116;1;0.2635379;38;-1
6095.0;S32314222;3583;0;1.183345;39;-1
6095.0;S32314222;1700;0;NA;40;-1
6095.0;S32314222;1700;0;NA;41;-1
6095.0;S32314222;4854;1;1.231638;42;-1
6095.0;S32314222;1700;0;NA;43;-1
6095.0;S32314222;8928;1;0.236498;44;-1
6096.0;S8165174;1717;1;0.1287288;0;1
6096.0;S8165174;1239;1;0.255116;29;1
6096.0;S8165174;2303;1;0.304726;39;1
6096.0;S8165174;3159;1;0.2775471;47;1
6096.0;S8165174;3130;1;0.4605648;48;1
6096.0;S8165174;510;1;0.2824729;50;1
6096.0;S8165174;3166;1;0.3206908;52;1
6097.0;S3615875;1857;1;NA;0;1
6098.0;S25564115;483;0;NA;0;1
6098.0;S25564115;352;0;0.9548195;5;1
6098.0;S25564115;14866;0;0.9225014;39;1
6098.0;S25564115;483;1;1.205553;42;1
6099.0;S11796143;2309;0;NA;0;1
6100.0;S2822248;4036;0;-0.03169014;0;0
6100.0;S2822248;1572;1;0.07863229;10;0
6100.0;S2822248;4036;0;-0.000697188;35;0
6101.0;S42169153;3368;1;NA;0;1
6102.0;S1235160;14866;1;0.1070111;0;1
6102.0;S1235160;4187;1;0.4150943;28;1
6102.0;S1235160;2243;1;0.1513158;47;1
6102.0;S1235160;2243;1;0.1120264;51;1
6102.0;S1235160;1789;0;NA;52;1
6103.0;S18928138;4218;1;0.5246225;0;0
6104.0;S94311056;1573;1;NA;0;-1
6104.0;S94311056;3077;1;0.2131457;0;-1
6104.0;S94311056;881;1;7.644985;0;-1
6104.0;S94311056;3676;1;0.0804966;3;-1
6104.0;S94311056;4527;1;0.2795354;3;-1
6104.0;S94311056;3077;1;0.1942331;3;-1
6104.0;S94311056;3084;1;0.2917208;4;-1
6104.0;S94311056;3110;1;0.1208674;10;-1
6104.0;S94311056;3084;1;0.3293268;11;-1
6104.0;S94311056;4437;1;NA;11;-1
6104.0;S94311056;2109;1;0.2051589;11;-1
6104.0;S94311056;941;1;0.4607986;11;-1
6104.0;S94311056;303;1;0.09947628;12;-1
6104.0;S94311056;3117;1;0.1812772;13;-1
6104.0;S94311056;4527;1;0.3289368;13;-1
6104.0;S94311056;510;1;0.1726246;14;-1
6104.0;S94311056;1708;1;7.411437;15;-1
6104.0;S94311056;1239;0;NA;15;-1
6104.0;S94311056;3084;1;0.3586574;15;-1
6104.0;S94311056;3864;1;0.07258181;16;-1
6104.0;S94311056;1864;1;0.1172727;16;-1
6104.0;S94311056;3082;1;NA;16;-1
6104.0;S94311056;3105;1;NA;17;-1
6104.0;S94311056;430;1;0.1560899;17;-1
6104.0;S94311056;3077;1;0.1560899;17;-1
6104.0;S94311056;2208;1;0.6354444;18;-1
6104.0;S94311056;4527;1;0.315608;20;-1
6104.0;S94311056;3133;1;0.1303849;21;-1
6104.0;S94311056;3104;1;0.1605284;21;-1
6104.0;S94311056;3084;1;0.3484098;24;-1
6104.0;S94311056;3131;1;8.679684;26;-1
6104.0;S94311056;510;1;0.2377965;26;-1
6104.0;S94311056;1708;1;7.749997;26;-1
6104.0;S94311056;1736;1;0.08642501;28;-1
6104.0;S94311056;2208;1;0.7493017;28;-1
6104.0;S94311056;342;1;0.08426524;30;-1
6104.0;S94311056;3105;1;NA;30;-1
6104.0;S94311056;4527;1;0.4350569;30;-1
6104.0;S94311056;510;1;0.2708226;30;-1
6104.0;S94311056;2208;1;11.47534;30;-1
6104.0;S94311056;3117;1;0.2066033;32;-1
6104.0;S94311056;430;1;0.1905153;32;-1
6104.0;S94311056;3104;1;0.08324302;33;-1
6104.0;S94311056;303;1;0.2366465;37;-1
6104.0;S94311056;3117;1;0.2104143;38;-1
6104.0;S94311056;1158;1;0.1699354;39;-1
6104.0;S94311056;3110;1;0.296499;41;-1
6104.0;S94311056;303;1;0.296499;41;-1
6104.0;S94311056;4527;1;9.966823;43;-1
6104.0;S94311056;3104;1;0.1679666;43;-1
6104.0;S94311056;2109;1;0.3426057;49;-1
6104.0;S94311056;3084;1;0.500191;51;-1
6104.0;S94311056;3104;1;0.1178025;52;-1
6104.0;S94311056;3864;1;0.1581148;54;-1
6104.0;S94311056;25525;1;0.1916876;57;-1
6104.0;S94311056;3105;1;NA;59;-1
6105.0;S37177112;4251;1;0.2702414;0;-1
6105.0;S37177112;489;1;NA;31;-1
6105.0;S37177112;2311;1;0.1493229;37;-1
6106.0;S36297;1671;0;NA;0;1
6107.0;S17283111;1202;1;NA;0;1
6108.0;S47439160;3082;0;1.148938;0;1
6108.0;S47439160;3636;1;NA;46;1
6109.0;S21840103;1718;1;0.1505273;0;1
6109.0;S21840103;1518;-1;NA;8;1
6109.0;S21840103;4060;0;0.07615894;34;1
6109.0;S21840103;1718;1;0.1123471;43;1
6110.0;S5265154;1710;0;NA;0;1
6111.0;S4354116;3151;1;0.7173969;0;1
6112.0;S45359401;3149;-1;NA;0;1
6112.0;S45359401;1686;-1;NA;9;1
6112.0;S45359401;530;1;6.898089;14;1
6112.0;S45359401;3149;-1;4.853659;19;1
6112.0;S45359401;1793;1;7.529593;24;1
6112.0;S45359401;3134;0;5.82494;28;1
6112.0;S45359401;3054;0;NA;28;1
6112.0;S45359401;3057;1;8.121234;31;1
6112.0;S45359401;1390;0;6.136438;45;1
6113.0;S31641165;1721;1;1.681444;0;1
6113.0;S31641165;1230;0;NA;5;1
6113.0;S31641165;1721;1;1.61963;14;1
6113.0;S31641165;1553;0;NA;21;1
6113.0;S31641165;4744;1;1.372231;24;1
6113.0;S31641165;2094;1;1.380952;30;1
6113.0;S31641165;1721;1;1.004626;47;1
6113.0;S31641165;301;1;1.605863;48;1
6113.0;S31641165;1230;0;1.109508;48;1
6113.0;S31641165;4548;0;1.175264;49;1
6113.0;S31641165;3833;1;1.257965;50;1
6113.0;S31641165;14903;0;0.9820972;56;1
6114.0;S1913464;1718;1;0.1402509;0;0
6114.0;S1913464;4028;0;0.1009578;1;0
6114.0;S1913464;2283;1;0.09182225;3;0
6115.0;S4496116;3692;1;NA;0;-1
6115.0;S4496116;3737;1;0.2483574;30;-1
6115.0;S4496116;3692;1;0.1341542;32;-1
6115.0;S4496116;3737;1;0.2132822;35;-1
6115.0;S4496116;4393;1;NA;36;-1
6115.0;S4496116;221;1;0.1341542;40;-1
6116.0;S8101122;949;1;0.1246361;0;1
6116.0;S8101122;3172;1;0.04448743;56;1
6117.0;S46383102;8593;0;NA;0;-1
6117.0;S46383102;3157;1;0.6241389;29;-1
6117.0;S46383102;4431;1;0.6224787;32;-1
6118.0;S46383102;4431;1;NA;0;0
6118.0;S46383102;3370;1;0.6871446;0;0
6118.0;S46383102;4117;1;NA;0;0
6118.0;S46383102;3111;1;1.003069;2;0
6119.0;S38080196;1221;1;0.02858994;0;-1
6119.0;S38080196;1490;0;NA;22;-1
6119.0;S38080196;249;-1;NA;35;-1
6120.0;S98332;4052;1;0.2748171;0;-1
6121.0;S2910271;1049;0;-0.006102877;0;1
6121.0;S2910271;222;0;NA;45;1
6121.0;S2910271;736;0;0.08543417;49;1
6121.0;S2910271;1530;0;NA;51;1
6121.0;S2910271;1661;0;-0.04712405;52;1
6121.0;S2910271;3173;0;-0.1678225;53;1
6122.0;S18020147;1070;1;0.1552517;0;1
6123.0;S42238117;3852;0;0.002933752;0;1
6123.0;S42238117;3661;0;NA;40;1
6123.0;S42238117;1417;0;NA;54;1
6124.0;S10893102;4217;1;NA;0;1
6124.0;S10893102;591;1;NA;0;1
6124.0;S10893102;1275;1;4.866836;7;1
6124.0;S10893102;833;1;4.780069;16;1
