SymbolID,n_Buy,n_Hold,n_Sell,np_Buy,np_Hold,np_Sell,np_p25_Buy,np_p25_Hold,np_p25_Sell,np_p50_Buy,np_p50_Hold,np_p50_Sell,np_p75_Buy,np_p75_Hold,np_p75_Sell,p_Buy,p_Hold,p_Sell,p_avg_Buy,p_avg_Hold,p_avg_Sell,p_max_Buy,p_max_Hold,p_max_Sell,x_dec
S2938636,0.0769082868679,0.0,0.0,0.195698369165,0.0,0.0,0.096660994076,0.0,0.0,0.0978491845827,0.0,0.0,0.0990373750895,0.0,0.0,1.01587301587,0.0,0.0,0.507936507937,0.0,0.0,0.571428571429,0.0,0.0,Sell
S22523108,0.0,0.0,0.0573764613067,0.0,0.0,0.0552770403861,0.0,0.0,0.0552770403861,0.0,0.0,0.0552770403861,0.0,0.0,0.0552770403861,0.0,0.0,0.230769230769,0.0,0.0,0.230769230769,0.0,0.0,0.230769230769,Buy
S32314222,6.01422803307,0.0522534291313,0.0,1.73345633067,0.0356331781747,0.0,0.0646529933619,0.0166850873234,0.0,0.120779042067,0.0178165890873,0.0,0.170629015721,0.0189480908513,0.0,3.24695016527,0.222222222222,0.0,0.405868770659,0.111111111111,0.0,0.6,0.111111111111,0.0,Sell
S8165174,0.949817342819,0.0,0.0,1.09570327515,0.0,0.0,0.0988262082233,0.0,0.0,0.11836868834,0.0,0.0,0.186792741661,0.0,0.0,3.39883329094,0.0,0.0,0.485547612991,0.0,0.0,0.538461538462,0.0,0.0,Buy
S3615875,0.0269179004038,0.0,0.0,0.0820333779686,0.0,0.0,0.0820333779686,0.0,0.0,0.0820333779686,0.0,0.0,0.0820333779686,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Buy
S25564115,0.0,0.398432397126,0.0,0.0,0.205448911039,0.0,0.0,0.0117379687583,0.0,0.0,0.0153940573879,0.0,0.0,0.0986835154553,0.0,0.0,0.49612305099,0.0,0.0,0.16537435033,0.0,0.0,0.300884955752,0.0,Buy
S11796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buy
S2822248,0.00769082868679,0.104506858263,0.0,0.00487207610537,0.133113319766,0.0,0.00487207610537,0.133113319766,0.0,0.00487207610537,0.133113319766,0.0,0.00487207610537,0.133113319766,0.0,0.0555555555556,0.411764705882,0.0,0.0555555555556,0.411764705882,0.0,0.0555555555556,0.411764705882,0.0,Hold
S42169153,0.0307633147472,0.0,0.0,0.0730811415805,0.0,0.0,0.0730811415805,0.0,0.0,0.0730811415805,0.0,0.0,0.0730811415805,0.0,0.0,0.416666666667,0.0,0.0,0.416666666667,0.0,0.0,0.416666666667,0.0,0.0,Buy
S1235160,0.476831378581,0.0130633572828,0.0,0.645998263004,0.0228590089749,0.0,0.197392136362,0.0228590089749,0.0,0.197465190457,0.0228590089749,0.0,0.224339590368,0.0228590089749,0.0,1.84736842105,0.2,0.0,0.615789473684,0.2,0.0,0.75,0.2,0.0,Buy
S18928138,0.0615266294943,0.0,0.0,0.148827371871,0.0,0.0,0.148827371871,0.0,0.0,0.148827371871,0.0,0.0,0.148827371871,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,Hold
S94311056,7.66775620073,0.143696930111,0.0,6.66037430371,0.067390894088,0.0,0.178686671713,0.067390894088,0.0,0.280753837159,0.067390894088,0.0,0.322497163809,0.067390894088,0.0,12.6992302405,0.177777777778,0.0,0.470341860758,0.177777777778,0.0,0.714285714286,0.177777777778,0.0,Sell
S37177112,0.288406075755,0.0,0.0,0.414252811356,0.0,0.0,0.122292451622,0.0,0.0,0.144514428815,0.0,0.0,0.157091168463,0.0,0.0,1.37804878049,0.0,0.0,0.459349593496,0.0,0.0,0.583333333333,0.0,0.0,Sell
S36297,0.0,0.0783801436969,0.0,0.0,0.0680994827199,0.0,0.0,0.0680994827199,0.0,0.0,0.0680994827199,0.0,0.0,0.0680994827199,0.0,0.0,0.243243243243,0.0,0.0,0.243243243243,0.0,0.0,0.243243243243,0.0,Buy
S17283111,0.130744087675,0.0,0.0,0.163067979235,0.0,0.0,0.163067979235,0.0,0.0,0.163067979235,0.0,0.0,0.163067979235,0.0,0.0,0.450980392157,0.0,0.0,0.450980392157,0.0,0.0,0.450980392157,0.0,0.0,Buy
S47439160,0.21534320323,0.163291966035,0.0,0.229088400604,0.0538792008578,0.0,0.229088400604,0.0538792008578,0.0,0.229088400604,0.0538792008578,0.0,0.229088400604,0.0538792008578,0.0,0.493670886076,0.133333333333,0.0,0.493670886076,0.133333333333,0.0,0.493670886076,0.133333333333,0.0,Buy
S21840103,0.392232263026,0.0261267145656,0.0143441153267,0.299180489087,0.0230910860819,0.0,0.299180489087,0.0230910860819,0.0,0.299180489087,0.0230910860819,0.0,0.299180489087,0.0230910860819,0.0,0.477707006369,0.142857142857,0.0,0.477707006369,0.142857142857,0.0,0.477707006369,0.142857142857,0.0,Buy
S5265154,0.0,0.437622468975,0.0,0.0,0.158192051966,0.0,0.0,0.158192051966,0.0,0.0,0.158192051966,0.0,0.0,0.158192051966,0.0,0.0,0.239130434783,0.0,0.0,0.239130434783,0.0,0.0,0.239130434783,0.0,Buy
S4354116,0.103826187272,0.0,0.0,0.171179753275,0.0,0.0,0.171179753275,0.0,0.0,0.171179753275,0.0,0.0,0.171179753275,0.0,0.0,0.53125,0.0,0.0,0.53125,0.0,0.0,0.53125,0.0,0.0,Buy
S45359401,0.688329167468,0.228608752449,0.0717205766334,0.834166857347,0.0955728371922,0.0,0.239896826857,0.014457306683,0.0,0.26058647055,0.0289146133659,0.0,0.307479837092,0.0477864185961,0.0,1.846003996,0.31873015873,0.0,0.615334665335,0.106243386243,0.0,0.742857142857,0.16,0.0,Buy
S31641165,0.876754470294,0.313520574788,0.0,1.12754733377,0.310698524523,0.0,0.143032556458,0.0547653192494,0.0,0.164534850343,0.0947351612963,0.0,0.204343582711,0.117644473178,0.0,3.27219009061,1.07983193277,0.0,0.654438018122,0.269957983193,0.0,0.8,0.5,0.0,Buy
S1913464,0.392232263026,0.0718484650555,0.0,0.299180489087,0.178697093249,0.0,0.0747951222717,0.178697093249,0.0,0.149590244543,0.178697093249,0.0,0.224385366815,0.178697093249,0.0,0.477707006369,0.666666666667,0.0,0.238853503185,0.666666666667,0.0,0.477707006369,0.666666666667,0.0,Hold
S4496116,0.323014804845,0.0,0.0,0.379021635039,0.0,0.0,0.0679660177269,0.0,0.0,0.0980897120031,0.0,0.0,0.124879103036,0.0,0.0,1.33779256609,0.0,0.0,0.334448141523,0.0,0.0,0.516129032258,0.0,0.0,Sell
S8101122,0.403768506057,0.0,0.0,0.323042754539,0.0,0.0,0.14517126276,0.0,0.0,0.161521377269,0.0,0.0,0.177871491779,0.0,0.0,0.759788359788,0.0,0.0,0.379894179894,0.0,0.0,0.407407407407,0.0,0.0,Buy
S46383102,0.161507402423,0.574787720444,0.0,0.208635778322,0.169295085876,0.0,0.0945931558209,0.169295085876,0.0,0.104317889161,0.169295085876,0.0,0.114042622501,0.169295085876,0.0,0.729988052569,0.223300970874,0.0,0.364994026284,0.223300970874,0.0,0.407407407407,0.223300970874,0.0,Sell
S46383102,0.330705633532,0.0,0.0,0.503712012155,0.0,0.0,0.112048633825,0.0,0.0,0.124474245283,0.0,0.0,0.138353614497,0.0,0.0,1.80869175627,0.0,0.0,0.452172939068,0.0,0.0,0.541666666667,0.0,0.0,Hold
S38080196,0.00769082868679,0.00653167864141,0.0430323459801,0.0,0.0,0.103721195978,0.0,0.0,0.103721195978,0.0,0.0,0.103721195978,0.0,0.0,0.103721195978,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,Sell
S98332,0.00769082868679,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Sell
S2910271,0.0,0.849118223383,0.0,0.0,0.557800198612,0.0,0.0,0.0609063579821,0.0,0.0,0.0947383532647,0.0,0.0,0.127443429155,0.0,0.0,1.51816218514,0.0,0.0,0.253027030857,0.0,0.0,0.428571428571,0.0,Buy
S18020147,0.0461449721207,0.0,0.0,0.0954728035693,0.0,0.0,0.0954728035693,0.0,0.0,0.0954728035693,0.0,0.0,0.0954728035693,0.0,0.0,0.444444444444,0.0,0.0,0.444444444444,0.0,0.0,0.444444444444,0.0,0.0,Buy
S42238117,0.0,0.0587851077727,0.0,0.0,0.0534566123657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267283061829,0.0,0.0,0.25,0.0,0.0,0.0833333333333,0.0,0.0,0.25,0.0,Buy
S10893102,0.649875024034,0.0,0.0,1.59547504734,0.0,0.0,0.129964705563,0.0,0.0,0.143209205354,0.0,0.0,0.164150680192,0.0,0.0,6.60141018076,0.0,0.0,0.600128198251,0.0,0.0,0.714285714286,0.0,0.0,Buy
S860674,0.0,0.0653167864141,0.0,0.0,0.0681523972881,0.0,0.0,0.0681523972881,0.0,0.0,0.0681523972881,0.0,0.0,0.0681523972881,0.0,0.0,0.266666666667,0.0,0.0,0.266666666667,0.0,0.0,0.266666666667,0.0,Sell
S38857148,0.22687944626,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.252168691458,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,0.529411764706,0.0,0.0,Buy
S531655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hold
S1105963,0.038454143434,0.0,0.0,0.120675249561,0.0,0.0,0.120675249561,0.0,0.0,0.120675249561,0.0,0.0,0.120675249561,0.0,0.0,0.615384615385,0.0,0.0,0.615384615385,0.0,0.0,0.615384615385,0.0,0.0,Sell
S30990203,0.0153816573736,0.0,0.200817614574,0.0310057024731,0.0,0.192054336017,0.0310057024731,0.0,0.192054336017,0.0310057024731,0.0,0.192054336017,0.0310057024731,0.0,0.192054336017,0.25,0.0,0.428571428571,0.25,0.0,0.428571428571,0.25,0.0,0.428571428571,Sell
S3780333,0.0153816573736,0.0,0.0,0.0620114049462,0.0,0.0,0.0620114049462,0.0,0.0,0.0620114049462,0.0,0.0,0.0620114049462,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Hold
S46451100,0.0,0.241672109732,0.0,0.0,0.142305719429,0.0,0.0,0.142305719429,0.0,0.0,0.142305719429,0.0,0.0,0.142305719429,0.0,0.0,0.289473684211,0.0,0.0,0.289473684211,0.0,0.0,0.289473684211,0.0,Hold
S3173882,0.0,0.37230568256,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.216981132075,0.0,0.0,0.216981132075,0.0,0.0,0.216981132075,0.0,Buy
S1693773,0.0922899442415,0.574787720444,0.0,0.141298884048,0.169295085876,0.0,0.141298884048,0.169295085876,0.0,0.141298884048,0.169295085876,0.0,0.141298884048,0.169295085876,0.0,0.46511627907,0.223300970874,0.0,0.46511627907,0.223300970874,0.0,0.46511627907,0.223300970874,0.0,Sell
S11027212,0.2038069602,0.228608752449,0.0,0.317105441802,0.343111098814,0.0,0.0519960326969,0.160434985389,0.0,0.0829162591458,0.171555549407,0.0,0.1101965869,0.182676113425,0.0,1.40436046512,1.03333333333,0.0,0.351090116279,0.516666666667,0.0,0.441860465116,0.533333333333,0.0,Hold
S4094584,0.0576812151509,0.548661005879,0.0,0.113020771121,0.565774706843,0.0,0.113020771121,0.153298585841,0.0,0.113020771121,0.161637602573,0.0,0.113020771121,0.210407568867,0.0,0.470588235294,1.35155592935,0.0,0.470588235294,0.450518643117,0.0,0.470588235294,0.534482758621,0.0,Hold
S5643224,0.276869832724,0.241672109732,0.0,0.399042873249,0.107143933277,0.0,0.122292451622,0.107143933277,0.0,0.144514428815,0.107143933277,0.0,0.149486199409,0.107143933277,0.0,1.36614401858,0.217948717949,0.0,0.455381339528,0.217948717949,0.0,0.571428571429,0.217948717949,0.0,Buy
S37505145,0.019227071717,0.0,0.0,0.13866171684,0.0,0.0,0.13866171684,0.0,0.0,0.13866171684,0.0,0.0,0.13866171684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Buy
S2140495,0.0,0.0326583932071,0.0,0.0,0.0752984723071,0.0,0.0,0.0752984723071,0.0,0.0,0.0752984723071,0.0,0.0,0.0752984723071,0.0,0.0,0.416666666667,0.0,0.0,0.416666666667,0.0,0.0,0.416666666667,0.0,Hold
S4265692,0.0,0.130633572828,0.0,0.0,0.112168758747,0.0,0.0,0.112168758747,0.0,0.0,0.112168758747,0.0,0.0,0.112168758747,0.0,0.0,0.310344827586,0.0,0.0,0.310344827586,0.0,0.0,0.310344827586,0.0,Buy
S3489197,0.311478561815,0.0,0.0,0.346225369744,0.0,0.0,0.144095755301,0.0,0.0,0.173112684872,0.0,0.0,0.202129614442,0.0,0.0,0.864389233954,0.0,0.0,0.432194616977,0.0,0.0,0.507246376812,0.0,0.0,Buy
S27897285,5.61045952701,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,Hold
S553223,0.0153816573736,0.0,0.0,0.055121248841,0.0,0.0,0.055121248841,0.0,0.0,0.055121248841,0.0,0.0,0.055121248841,0.0,0.0,0.444444444444,0.0,0.0,0.444444444444,0.0,0.0,0.444444444444,0.0,0.0,Hold
S909936,0.0,0.470280862182,0.0,0.0,0.318640731165,0.0,0.0,0.318640731165,0.0,0.0,0.318640731165,0.0,0.0,0.318640731165,0.0,0.0,0.464646464646,0.0,0.0,0.464646464646,0.0,0.0,0.464646464646,0.0,Hold
S144666,0.211497788887,0.0,0.0,0.380033261338,0.0,0.0,0.177171441708,0.0,0.0,0.190016630669,0.0,0.0,0.20286181963,0.0,0.0,1.23421052632,0.0,0.0,0.617105263158,0.0,0.0,0.684210526316,0.0,0.0,Hold
S253825,0.00769082868679,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.0350789479587,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Buy
S45137137,0.238415689291,0.529065969954,0.0,0.276938288311,0.296885392482,0.0,0.128293052979,0.296885392482,0.0,0.138469144155,0.296885392482,0.0,0.148645235332,0.296885392482,0.0,0.802005012531,0.408163265306,0.0,0.401002506266,0.408163265306,0.0,0.421052631579,0.408163265306,0.0,Hold
S32973162,0.288406075755,0.261267145656,0.0,0.293261302757,0.165369787537,0.0,0.145523785253,0.165369787537,0.0,0.146630651378,0.165369787537,0.0,0.147737517504,0.165369787537,0.0,0.775775775776,0.323529411765,0.0,0.387887887888,0.323529411765,0.0,0.405405405405,0.323529411765,0.0,Hold
S3002540,0.0,0.0718484650555,0.0,0.0,0.0206188953749,0.0,0.0,0.0206188953749,0.0,0.0,0.0206188953749,0.0,0.0,0.0206188953749,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,Buy
S38927421,0.453758892521,0.836054866101,0.294054364197,0.600757304196,0.543697961045,0.227367409868,0.125156042285,0.0502254256631,0.0538002445155,0.174274648677,0.0714025794952,0.0652564880882,0.199307932441,0.13593638242,0.0925117044624,1.83962726052,1.59735819736,1.625,0.459906815131,0.266226366226,0.541666666667,0.518518518519,0.444444444444,1.0,Sell
S909936,0.0038454143434,0.0130633572828,0.0,0.0155028512365,0.114295044874,0.0,0.0155028512365,0.114295044874,0.0,0.0155028512365,0.114295044874,0.0,0.0155028512365,0.114295044874,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,Hold
S6843203,0.0,0.222077073808,0.0,0.0,0.167217934436,0.0,0.0,0.167217934436,0.0,0.0,0.167217934436,0.0,0.0,0.167217934436,0.0,0.0,0.354838709677,0.0,0.0,0.354838709677,0.0,0.0,0.354838709677,0.0,Buy
S16029106,0.0153816573736,0.685826257348,0.0,0.0381608645822,0.183362840336,0.0,0.0381608645822,0.0569899388854,0.0,0.0381608645822,0.0916814201681,0.0,0.0381608645822,0.126372901451,0.0,0.307692307692,0.277573529412,0.0,0.307692307692,0.138786764706,0.0,0.307692307692,0.21875,0.0,Sell
S18471150,0.726783310902,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,Buy
S18299154,0.0692174581811,0.0,0.0,0.124622578274,0.0,0.0,0.124622578274,0.0,0.0,0.124622578274,0.0,0.0,0.124622578274,0.0,0.0,0.473684210526,0.0,0.0,0.473684210526,0.0,0.0,0.473684210526,0.0,0.0,Hold
S94311056,8.52528359931,0.587851077727,0.0,7.61038058107,0.339461857301,0.0,0.192850874028,0.036368460579,0.0,0.268424331412,0.0835331036809,0.0,0.322497163809,0.103623238857,0.0,14.8348464784,0.936379026379,0.0,0.478543434786,0.187275805276,0.0,0.655737704918,0.26,0.0,Sell
S3007718,0.107671601615,0.0130633572828,0.0,0.170143302453,0.0163278635535,0.0,0.170143302453,0.0163278635535,0.0,0.170143302453,0.0163278635535,0.0,0.170143302453,0.0163278635535,0.0,0.518518518519,0.142857142857,0.0,0.518518518519,0.142857142857,0.0,0.518518518519,0.142857142857,0.0,Buy
S31194227,0.184579888483,7.63553233181,0.0,0.330858426267,1.25376816191,0.0,0.0972166676926,0.0774498572301,0.0,0.104942377601,0.167217934436,0.0,0.120683734241,0.172263713283,0.0,1.40853146853,1.72629871282,0.0,0.46951048951,0.345259742564,0.0,0.545454545455,0.444444444444,0.0,Buy
S25564115,0.911363199385,0.0,0.0,0.560703555233,0.0,0.0,0.174000291506,0.0,0.0,0.280351777617,0.0,0.0,0.386703263727,0.0,0.0,0.890206411946,0.0,0.0,0.445103205973,0.0,0.0,0.526570048309,0.0,0.0,Buy
S13577141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hold
S47341190,0.0961353585849,0.0,0.0,0.162410822478,0.0,0.0,0.162410822478,0.0,0.0,0.162410822478,0.0,0.0,0.162410822478,0.0,0.0,0.52380952381,0.0,0.0,0.52380952381,0.0,0.0,0.52380952381,0.0,0.0,Buy
S45111148,0.361468948279,0.0,0.0,0.612686357772,0.0,0.0,0.121837404055,0.0,0.0,0.15048445751,0.0,0.0,0.181818642898,0.0,0.0,2.05759699625,0.0,0.0,0.514399249061,0.0,0.0,0.588235294118,0.0,0.0,Buy
S33204245,0.519130936358,0.548661005879,0.0932367496235,0.726662959894,0.637429256687,0.1034623018,0.0753930145401,0.0542544416816,0.0470375759213,0.0874375252666,0.069783753421,0.0517311508999,0.13766233643,0.123730536031,0.0564247258785,2.63153317946,2.41451110582,0.708333333333,0.375933311352,0.344930157974,0.354166666667,0.48275862069,0.5,0.5,Sell
S15179100,0.230724860604,0.0,0.0,0.192135310905,0.0,0.0,0.192135310905,0.0,0.0,0.192135310905,0.0,0.0,0.192135310905,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Sell
S516354,0.0,0.0195950359242,0.0,0.0,0.139982270035,0.0,0.0,0.139982270035,0.0,0.0,0.139982270035,0.0,0.0,0.139982270035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Hold
S2856063,0.00769082868679,0.0783801436969,0.0,0.0876973698967,0.108261820403,0.0,0.0876973698967,0.0526226040838,0.0,0.0876973698967,0.0541309102016,0.0,0.0876973698967,0.0556392163194,0.0,1.0,0.7,0.0,1.0,0.35,0.0,1.0,0.5,0.0,Buy
S2754280,0.0,0.0914435009798,0.0143441153267,0.0,0.0534566123657,0.0,0.0,0.0133641530914,0.0,0.0,0.0267283061829,0.0,0.0,0.0400924592743,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.25,0.0,Buy
S45122272,5.61045952701,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.997232130486,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,0.421014492754,0.0,0.0,Buy
S2645309,1.23437800423,0.0783801436969,0.0,1.16993382864,0.0151332183822,0.0,0.119250638606,0.0151332183822,0.0,0.137803122103,0.0151332183822,0.0,0.424308528262,0.0151332183822,0.0,2.46797215856,0.0540540540541,0.0,0.493594431712,0.0540540540541,0.0,0.613333333333,0.0540540540541,0.0,Hold
S3215079,0.0269179004038,0.0457217504899,0.0,0.0957056076301,0.0267283061829,0.0,0.0957056076301,0.0267283061829,0.0,0.0957056076301,0.0267283061829,0.0,0.0957056076301,0.0267283061829,0.0,0.583333333333,0.125,0.0,0.583333333333,0.125,0.0,0.583333333333,0.125,0.0,Hold
S45359401,1.39588540665,0.979751796212,0.595280786058,1.47266566478,0.478427796225,0.357293898993,0.320570840842,0.012218654255,0.0,0.381928970019,0.02204149126,0.0596354947138,0.429524545373,0.0404094006433,0.113491982489,2.73541498196,1.69187545746,0.807155109042,0.683853745489,0.130144265958,0.161431021808,0.818181818182,0.35,0.339622641509,Buy
S3173882,0.0,0.37230568256,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.132395066852,0.0,0.0,0.216981132075,0.0,0.0,0.216981132075,0.0,0.0,0.216981132075,0.0,Sell
S43958155,0.369159776966,0.640104506858,0.0,0.545322827649,0.206430296057,0.0,0.0920630605847,0.0807472072202,0.0,0.0969819068429,0.103215148028,0.0,0.142508226082,0.125683088836,0.0,2.01383415435,0.398830409357,0.0,0.40276683087,0.199415204678,0.0,0.541666666667,0.2,0.0,Sell
S27356109,0.0153816573736,0.0391900718485,0.0,0.124022809892,0.0,0.0,0.124022809892,0.0,0.0,0.124022809892,0.0,0.0,0.124022809892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Buy
S46383102,0.153816573736,0.0,0.0,0.393149101827,0.0,0.0,0.149558136687,0.0,0.0,0.196574550913,0.0,0.0,0.24359096514,0.0,0.0,1.44078947368,0.0,0.0,0.720394736842,0.0,0.0,0.815789473684,0.0,0.0,Buy
S4936756,0.234570274947,0.0,0.0,0.423110231515,0.0,0.0,0.113676256812,0.0,0.0,0.151404363448,0.0,0.0,0.17358104067,0.0,0.0,1.61858076564,0.0,0.0,0.53952692188,0.0,0.0,0.705882352941,0.0,0.0,Buy
S1841583,0.726783310902,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.43353196188,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,0.508532423208,0.0,0.0,Buy
S14834153,0.169198231109,0.0130633572828,0.0,0.367375964785,0.0,0.0,0.144462413134,0.0,0.0,0.183687982392,0.0,0.0,0.222913551651,0.0,0.0,1.30454545455,0.0,0.0,0.652272727273,0.0,0.0,0.704545454545,0.0,0.0,Buy
S14670347,1.64583733897,0.202482037884,0.0,1.48860367379,0.143173862597,0.0,0.0644441424093,0.0152280634443,0.0,0.136852755743,0.0304561268886,0.0,0.174974809054,0.0715869312987,0.0,3.90007091439,0.458193979933,0.0,0.43334121271,0.152731326644,0.0,0.551724137931,0.304347826087,0.0,Buy
S1086098,0.876754470294,0.156760287394,0.179301441584,0.493054749837,0.154506409513,0.344163369222,0.493054749837,0.0228590089749,0.123384740976,0.493054749837,0.0269396004289,0.172081684611,0.493054749837,0.0295678541293,0.220778628247,0.526570048309,0.939598278336,1.08333333333,0.526570048309,0.187919655667,0.541666666667,0.526570048309,0.333333333333,0.75,Sell
S1588591,0.019227071717,0.130633572828,0.0,0.0594264500742,0.150596944614,0.0,0.0594264500742,0.150596944614,0.0,0.0594264500742,0.150596944614,0.0,0.0594264500742,0.150596944614,0.0,0.428571428571,0.416666666667,0.0,0.428571428571,0.416666666667,0.0,0.428571428571,0.416666666667,0.0,Sell
S1188272,0.0461449721207,0.0,0.0,0.102737038623,0.0,0.0,0.102737038623,0.0,0.0,0.102737038623,0.0,0.0,0.102737038623,0.0,0.0,0.478260869565,0.0,0.0,0.478260869565,0.0,0.0,0.478260869565,0.0,0.0,Hold
S29593164,0.134589502019,0.0,0.0,0.363475675946,0.0,0.0,0.157161899381,0.0,0.0,0.181737837973,0.0,0.0,0.206313776565,0.0,0.0,1.38392857143,0.0,0.0,0.691964285714,0.0,0.0,0.8125,0.0,0.0,Buy
S3075574,0.0038454143434,0.0522534291313,0.0,0.0206704683154,0.152393393166,0.0,0.0206704683154,0.152393393166,0.0,0.0206704683154,0.152393393166,0.0,0.0206704683154,0.152393393166,0.0,0.333333333333,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,0.333333333333,0.666666666667,0.0,Hold
S4206199,0.39607767737,0.711952971914,0.0,0.584290458812,0.686795179728,0.0,0.116470744141,0.0935141276244,0.0,0.126218674347,0.1191313955,0.0,0.155820544909,0.182871680449,0.0,2.13310893513,1.97001151349,0.0,0.533277233782,0.394002302698,0.0,0.75,0.608695652174,0.0,Hold
S1367196,0.196116131513,0.0,0.0,0.188949337675,0.0,0.0,0.188949337675,0.0,0.0,0.188949337675,0.0,0.0,0.188949337675,0.0,0.0,0.426666666667,0.0,0.0,0.426666666667,0.0,0.0,0.426666666667,0.0,0.0,Hold
S30609112,0.0,0.0783801436969,0.0,0.0,0.0988110141426,0.0,0.0,0.0988110141426,0.0,0.0,0.0988110141426,0.0,0.0,0.0988110141426,0.0,0.0,0.352941176471,0.0,0.0,0.352941176471,0.0,0.0,0.352941176471,0.0,Hold
S14834153,0.0,0.111038536904,0.0,0.0,0.0370249393601,0.0,0.0,0.0370249393601,0.0,0.0,0.0370249393601,0.0,0.0,0.0370249393601,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,Sell
S20763182,0.169198231109,0.0587851077727,0.0,0.376090233389,0.0646550410293,0.0,0.106011738726,0.0646550410293,0.0,0.121517040281,0.0646550410293,0.0,0.142791898109,0.0646550410293,0.0,1.76153846154,0.266666666667,0.0,0.587179487179,0.266666666667,0.0,0.8,0.266666666667,0.0,Buy
S4576574,0.0538358008075,0.0,0.0,0.230474728578,0.0,0.0,0.104494898127,0.0,0.0,0.115237364289,0.0,0.0,0.125979830452,0.0,0.0,1.40476190476,0.0,0.0,0.702380952381,0.0,0.0,0.833333333333,0.0,0.0,Buy
S11158180,0.0,0.104506858263,0.0,0.0,0.0964444018138,0.0,0.0,0.0,0.0,0.0,0.0152280634443,0.0,0.0,0.0393391638977,0.0,0.0,0.487179487179,0.0,0.0,0.121794871795,0.0,0.0,0.333333333333,0.0,Buy
S21249258,0.542203422419,0.0,0.0,0.82595206674,0.0,0.0,0.0650984144362,0.0,0.0,0.128519212789,0.0,0.0,0.177175442703,0.0,0.0,2.56577821403,0.0,0.0,0.513155642807,0.0,0.0,0.714285714286,0.0,0.0,Buy
S24359139,0.0,0.18288700196,0.0,0.0,0.0777550725319,0.0,0.0,0.0777550725319,0.0,0.0,0.0777550725319,0.0,0.0,0.0777550725319,0.0,0.0,0.181818181818,0.0,0.0,0.181818181818,0.0,0.0,0.181818181818,0.0,Sell
