ExpertID,SymbolID,Buy_p,Buy_r,Buy_n,Hold_p,Hold_r,Hold_n,Sell_p,Sell_r,Sell_n,Buy_n_norm,Hold_n_norm,Sell_n_norm
3195,S3777564,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3195,S4177747,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3196,S24377154,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3196,S840140,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3197,S47883117,0.0,0.0,1,0.5,1.0,1,1.0,1.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3199,S2026475,0.80000000000000004,1.0,4,0.0,0.0,2,0.59999999999999998,0.75,4,0.015381657373582004,0.013063357282821686,0.028688230653374454
3199,S2100289,0.0,0.0,0,0.66666666666666663,0.5714285714285714,7,0.0,0.0,4,0.0,0.045721750489875895,0.028688230653374454
3199,S37310117,0.46153846153846156,0.54545454545454541,11,0.0,0.0,2,0.0,0.0,5,0.04229955777735051,0.013063357282821686,0.035860288316718066
3199,S44420110,0.0,0.0,3,0.0,0.0,1,0.0,0.0,4,0.011536243030186502,0.006531678641410843,0.028688230653374454
3199,S4496116,0.25,1.0,2,0.0,0.0,4,0.0,0.0,2,0.007690828686791002,0.02612671456564337,0.014344115326687227
3199,S5872139,0.0,0.0,2,0.5,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
3204,S2201432,1.0,1.0,2,1.0,1.0,2,0.0,0.0,0,0.007690828686791002,0.013063357282821686,0.0
3204,S2715023,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3204,S3431978,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3204,S3777564,1.0,0.5,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
3204,S4177747,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3205,S2596037,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
3205,S3398867,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3205,S397760,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3205,S860674,0.40000000000000002,1.0,2,0.0,0.0,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
3206,S150960,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3206,S2075994,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3206,S2911788,0.0,0.0,4,0.0,0.0,0,0.0,0.0,1,0.015381657373582004,0.0,0.0071720576633436135
3206,S3066798,1.0,0.59999999999999998,5,0.0,0.0,0,0.0,0.0,1,0.019227071716977504,0.0,0.0071720576633436135
3206,S31817100,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3206,S39807105,0.0,0.0,0,0.5,1.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3206,S44555100,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3206,S536481,0.0,0.0,0,0.66666666666666663,1.0,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
3206,S5726103,0.0,0.0,2,0.5,1.0,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
3208,S30885142,1.0,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
3209,S2267887,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3209,S3769257,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3209,S4936756,0.0,0.0,1,0.0,0.0,0,0.0,0.0,2,0.003845414343395501,0.0,0.014344115326687227
3211,S18020147,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
3211,S18299154,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3211,S44957100,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3211,S58469,1.0,1.0,2,1.0,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
3217,S24239148,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3217,S46520112,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3217,S5131181,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3217,S8195195,1.0,0.5,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
3218,S2023109,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3218,S45111148,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3219,S2608269,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3220,S2204583,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.006531678641410843,0.02151617299003084
3220,S23548466,0.7142857142857143,0.625,8,0.25,0.33333333333333331,3,0.0,0.0,0,0.030763314747164008,0.019595035924232528,0.0
3220,S25183201,1.0,1.0,2,0.16666666666666666,1.0,1,0.0,0.0,5,0.007690828686791002,0.006531678641410843,0.035860288316718066
3220,S29991154,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3220,S4206199,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3221,S1105963,1.0,0.66666666666666663,6,0.0,0.0,0,0.0,0.0,0,0.023072486060373005,0.0,0.0
3221,S167247,0.0,0.0,5,0.0,0.0,1,0.0,0.0,8,0.019227071716977504,0.006531678641410843,0.05737646130674891
3221,S23454119,1.0,0.66666666666666663,6,0.0,0.0,0,0.0,0.0,0,0.023072486060373005,0.0,0.0
3221,S25246342,0.7142857142857143,1.0,5,0.0,0.0,2,0.0,0.0,0,0.019227071716977504,0.013063357282821686,0.0
3221,S30592235,0.0,0.0,2,0.5,1.0,2,0.0,0.0,0,0.007690828686791002,0.013063357282821686,0.0
3221,S32314222,0.33333333333333331,0.5,2,0.0,0.0,0,0.0,0.0,4,0.007690828686791002,0.0,0.028688230653374454
3221,S36334265,0.14285714285714285,1.0,1,0.0,0.0,4,0.0,0.0,2,0.003845414343395501,0.02612671456564337,0.014344115326687227
3221,S45649240,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.019227071716977504,0.0,0.0
3221,S47356301,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
3221,S5643224,1.0,1.0,5,0.0,0.0,0,0.0,0.0,0,0.019227071716977504,0.0,0.0
3221,S7097194,0.66666666666666663,1.0,6,0.0,0.0,1,0.0,0.0,2,0.023072486060373005,0.006531678641410843,0.014344115326687227
3222,S1139883,1.0,1.0,1,0.0,0.0,0,0.0,0.0,2,0.003845414343395501,0.0,0.014344115326687227
3222,S15635118,0.40000000000000002,1.0,2,1.0,0.33333333333333331,3,0.0,0.0,1,0.007690828686791002,0.019595035924232528,0.0071720576633436135
3222,S15837194,0.0,0.0,2,0.0,0.0,0,0.0,0.0,2,0.007690828686791002,0.0,0.014344115326687227
3222,S30199191,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3222,S38080196,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3222,S6362142,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3223,S1848572,0.44444444444444442,1.0,4,0.0,0.0,4,0.0,0.0,1,0.015381657373582004,0.02612671456564337,0.0071720576633436135
3223,S2172183,1.0,0.33333333333333331,3,0.66666666666666663,1.0,4,0.0,0.0,0,0.011536243030186502,0.02612671456564337,0.0
3223,S30231105,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
3223,S4236243,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3223,S4394365,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3223,S49814117,0.75,0.59999999999999998,5,0.0,0.0,0,0.0,0.0,1,0.019227071716977504,0.0,0.0071720576633436135
3226,S38857148,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3228,S40770141,0.5,1.0,1,1.0,0.5,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
3228,S4669063,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3236,S1918469,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3236,S26555187,1.0,0.5,4,0.5,1.0,2,0.0,0.0,0,0.015381657373582004,0.013063357282821686,0.0
3236,S3213696,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
3236,S32935187,0.0,0.0,1,0.7142857142857143,1.0,5,0.0,0.0,1,0.003845414343395501,0.032658393207054215,0.0071720576633436135
3237,S25246342,0.40000000000000002,1.0,2,0.0,0.0,3,0.0,0.0,0,0.007690828686791002,0.019595035924232528,0.0
3237,S30584221,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3237,S32314222,0.5,1.0,2,0.0,0.0,0,0.0,0.0,2,0.007690828686791002,0.0,0.014344115326687227
3237,S36334265,0.25,1.0,1,0.0,0.0,1,0.0,0.0,2,0.003845414343395501,0.006531678641410843,0.014344115326687227
3237,S45122272,0.16666666666666666,1.0,1,0.0,0.0,5,0.0,0.0,0,0.003845414343395501,0.032658393207054215,0.0
3237,S5643224,0.5,1.0,3,0.0,0.0,2,0.0,0.0,1,0.011536243030186502,0.013063357282821686,0.0071720576633436135
3237,S7097194,0.0,0.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
3238,S32606160,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3242,S3682384,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3242,S6362142,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3246,S11158180,0.27272727272727271,0.75,4,0.5,0.25,4,0.0,0.0,5,0.015381657373582004,0.02612671456564337,0.035860288316718066
3246,S14926173,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3246,S2330391,0.66666666666666663,0.66666666666666663,3,0.5,1.0,1,0.0,0.0,1,0.011536243030186502,0.006531678641410843,0.0071720576633436135
3246,S33313171,0.0,0.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
3246,S38927421,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3246,S39831415,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3246,S7458399,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3248,S1182372,0.0,0.0,0,1.0,0.5,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3248,S1245996,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3248,S1675872,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.019595035924232528,0.0
3248,S175871,0.0,0.0,2,0.40000000000000002,1.0,2,0.0,0.0,1,0.007690828686791002,0.013063357282821686,0.0071720576633436135
3248,S2092136,0.0,0.0,0,0.0,0.0,1,0.75,1.0,3,0.0,0.006531678641410843,0.02151617299003084
3248,S212643,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
3248,S2594943,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3248,S2822248,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.02151617299003084
3248,S2890954,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3248,S2902746,1.0,1.0,4,0.0,0.0,0,0.0,0.0,0,0.015381657373582004,0.0,0.0
3248,S3315755,0.5,1.0,1,0.0,0.0,0,0.0,0.0,1,0.003845414343395501,0.0,0.0071720576633436135
3248,S3769257,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3248,S389685,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
3248,S4951793,0.0,0.0,0,0.0,0.0,3,0.0,0.0,2,0.0,0.019595035924232528,0.014344115326687227
3248,S727480,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
3249,S1090848,0.66666666666666663,1.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
3249,S1444636,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3249,S2625222,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3249,S920053,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3250,S24239148,0.0,0.0,0,0.66666666666666663,1.0,2,0.0,0.0,2,0.0,0.013063357282821686,0.014344115326687227
3250,S3515147,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3250,S39374150,0.5,1.0,3,0.0,0.0,1,0.0,0.0,2,0.011536243030186502,0.006531678641410843,0.014344115326687227
3253,S1142458,0.16666666666666666,1.0,1,0.0,0.0,5,0.0,0.0,0,0.003845414343395501,0.032658393207054215,0.0
3253,S2718877,0.0,0.0,1,0.66666666666666663,1.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
3253,S2733064,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
3253,S3121985,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3253,S3229194,0.0,0.0,3,0.16666666666666666,1.0,1,0.0,0.0,2,0.011536243030186502,0.006531678641410843,0.014344115326687227
3253,S3765116,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3253,S4069791,0.40000000000000002,1.0,2,0.0,0.0,2,0.0,0.0,2,0.007690828686791002,0.013063357282821686,0.014344115326687227
3253,S421751,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3253,S4534577,0.0,0.0,0,1.0,0.5,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3254,S19087292,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
3254,S94311056,0.625,1.0,5,0.0,0.0,0,0.0,0.0,3,0.019227071716977504,0.0,0.02151617299003084
3256,S47883117,0.0,0.0,0,0.66666666666666663,1.0,4,0.0,0.0,2,0.0,0.02612671456564337,0.014344115326687227
3258,S1370961,0.0,0.0,3,0.5,1.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
3258,S18020147,0.20000000000000001,0.20000000000000001,5,0.33333333333333331,0.5,6,0.0,0.0,3,0.019227071716977504,0.039190071848465055,0.02151617299003084
3258,S30609112,0.59999999999999998,1.0,3,0.0,0.0,2,0.0,0.0,0,0.011536243030186502,0.013063357282821686,0.0
3258,S44957100,0.0,0.0,4,0.2857142857142857,1.0,2,0.0,0.0,1,0.015381657373582004,0.013063357282821686,0.0071720576633436135
3258,S453098,0.0,0.0,5,0.0,0.0,2,0.0,0.0,0,0.019227071716977504,0.013063357282821686,0.0
3258,S4729863,1.0,0.66666666666666663,3,0.5,1.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
3258,S58469,0.5,0.5,2,0.80000000000000004,0.80000000000000004,5,0.0,0.0,0,0.007690828686791002,0.032658393207054215,0.0
3259,S1862797,0.0,0.0,0,0.5,1.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3259,S2828232,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3259,S3336459,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3259,S37505145,0.0,0.0,1,0.0,0.0,0,0.0,0.0,2,0.003845414343395501,0.0,0.014344115326687227
3260,S10893102,0.375,1.0,3,0.0,0.0,5,0.0,0.0,0,0.011536243030186502,0.032658393207054215,0.0
3260,S110280,0.7142857142857143,1.0,5,0.5,0.33333333333333331,3,0.0,0.0,1,0.019227071716977504,0.019595035924232528,0.0071720576633436135
3260,S2200077,0.59999999999999998,1.0,3,0.0,0.0,0,0.0,0.0,2,0.011536243030186502,0.0,0.014344115326687227
3260,S2608269,0.0,0.0,3,0.40000000000000002,1.0,2,0.0,0.0,0,0.011536243030186502,0.013063357282821686,0.0
3260,S39220131,0.16666666666666666,1.0,1,0.0,0.0,2,0.0,0.0,3,0.003845414343395501,0.013063357282821686,0.02151617299003084
3260,S39374150,0.55555555555555558,1.0,5,0.0,0.0,2,0.0,0.0,2,0.019227071716977504,0.013063357282821686,0.014344115326687227
3260,S4126873,0.0,0.0,3,0.2857142857142857,1.0,2,0.0,0.0,2,0.011536243030186502,0.013063357282821686,0.014344115326687227
3260,S4336995,0.2857142857142857,1.0,2,0.0,0.0,4,0.0,0.0,1,0.007690828686791002,0.02612671456564337,0.0071720576633436135
3260,S5494120,1.0,0.8571428571428571,7,0.0,0.0,0,0.0,0.0,0,0.026917900403768506,0.0,0.0
3261,S36074187,0.50980392156862742,1.0,26,0.0,0.0,10,0.0,0.0,15,0.09998077292828303,0.06531678641410843,0.1075808649501542
3261,S9611200,0.0,0.0,3,0.38461538461538464,1.0,5,0.0,0.0,5,0.011536243030186502,0.032658393207054215,0.035860288316718066
3261,S9729131,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
3265,S3807540,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3266,S33313171,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3266,S3350188,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.014344115326687227
3267,S1300218,0.25,1.0,1,0.0,0.0,0,0.0,0.0,3,0.003845414343395501,0.0,0.02151617299003084
3267,S1448130,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3267,S17646222,0.0,0.0,0,0.0,0.0,2,0.0,0.0,2,0.0,0.013063357282821686,0.014344115326687227
3267,S33204245,0.25,1.0,3,0.0,0.0,1,0.0,0.0,8,0.011536243030186502,0.006531678641410843,0.05737646130674891
3267,S3795794,1.0,0.5,2,0.5,1.0,1,0.0,0.0,0,0.007690828686791002,0.006531678641410843,0.0
3268,S49477166,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3272,S1148287,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3272,S1148556,0.8571428571428571,1.0,6,0.0,0.0,0,0.0,0.0,1,0.023072486060373005,0.0,0.0071720576633436135
3272,S15303143,0.2857142857142857,0.40000000000000002,5,0.0,0.0,4,0.0,0.0,10,0.019227071716977504,0.02612671456564337,0.07172057663343613
3272,S2109893,0.0,0.0,1,0.5,1.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3272,S3077118,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.019595035924232528,0.0
3272,S3200499,0.0,0.0,3,0.42857142857142855,1.0,3,1.0,0.66666666666666663,3,0.011536243030186502,0.019595035924232528,0.02151617299003084
3272,S35777158,0.0,0.0,3,0.40000000000000002,1.0,2,0.0,0.0,0,0.011536243030186502,0.013063357282821686,0.0
3272,S43175124,0.625,1.0,5,1.0,0.5,2,0.0,0.0,2,0.019227071716977504,0.013063357282821686,0.014344115326687227
3272,S43958155,0.5,1.0,2,0.0,0.0,1,0.0,0.0,2,0.007690828686791002,0.006531678641410843,0.014344115326687227
3272,S46781105,0.5,1.0,3,0.0,0.0,3,0.0,0.0,0,0.011536243030186502,0.019595035924232528,0.0
3272,S66694,0.33333333333333331,1.0,1,0.0,0.0,2,0.0,0.0,0,0.003845414343395501,0.013063357282821686,0.0
3272,S7458399,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3272,S9850112,0.5,1.0,4,0.0,0.0,3,0.0,0.0,3,0.015381657373582004,0.019595035924232528,0.02151617299003084
3273,S17230176,0.0,0.0,1,0.33333333333333331,0.25,4,0.0,0.0,1,0.003845414343395501,0.02612671456564337,0.0071720576633436135
3273,S22576226,0.0,0.0,0,0.5,1.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3273,S2838216,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3273,S30707220,1.0,1.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3273,S31194227,0.5,0.66666666666666663,3,0.25,0.5,2,0.0,0.0,3,0.011536243030186502,0.013063357282821686,0.02151617299003084
3273,S45649240,0.0,0.0,1,0.33333333333333331,1.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3273,S6843203,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3274,S19087292,0.0,0.0,3,0.25,1.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
3274,S23548466,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.007690828686791002,0.013063357282821686,0.02151617299003084
3274,S25183201,0.42857142857142855,0.75,4,0.0,0.0,2,0.0,0.0,3,0.015381657373582004,0.013063357282821686,0.02151617299003084
3274,S34392131,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3277,S28177108,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3277,S31598173,0.33333333333333331,1.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3277,S4602637,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3278,S10639157,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.02151617299003084
3278,S25246342,0.0,0.0,1,0.5,0.5,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
3278,S30592235,0.40000000000000002,0.40000000000000002,5,0.0,0.0,1,0.0,0.0,2,0.019227071716977504,0.006531678641410843,0.014344115326687227
3278,S36334265,0.21428571428571427,1.0,3,0.0,0.0,5,0.0,0.0,7,0.011536243030186502,0.032658393207054215,0.050204403643405296
3278,S45122272,0.375,1.0,3,1.0,0.33333333333333331,6,0.0,0.0,1,0.011536243030186502,0.039190071848465055,0.0071720576633436135
3278,S7097194,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3282,S1188272,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,0.013063357282821686,0.0
3282,S3489197,0.33333333333333331,1.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3282,S38927421,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3282,S46582110,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3282,S4678127,1.0,0.33333333333333331,3,0.0,0.0,0,0.0,0.0,0,0.011536243030186502,0.0,0.0
3284,S1878083,0.5,1.0,1,0.0,0.0,1,0.0,0.0,0,0.003845414343395501,0.006531678641410843,0.0
3284,S32061102,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3284,S44420110,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1,0.0,0.013063357282821686,0.0071720576633436135
3285,S36074187,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3285,S38857148,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0071720576633436135
3285,S9611200,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3289,S42238117,0.40000000000000002,1.0,2,0.0,0.0,0,0.0,0.0,3,0.007690828686791002,0.0,0.02151617299003084
3289,S454041,0.33333333333333331,1.0,1,0.0,0.0,1,0.0,0.0,1,0.003845414343395501,0.006531678641410843,0.0071720576633436135
3291,S25564115,0.0,0.0,5,0.16666666666666666,0.5,2,0.0,0.0,1,0.019227071716977504,0.013063357282821686,0.0071720576633436135
3291,S3940295,1.0,1.0,2,0.0,0.0,0,0.0,0.0,1,0.007690828686791002,0.0,0.0071720576633436135
3292,S1139883,0.40000000000000002,1.0,2,0.0,0.0,3,0.0,0.0,0,0.007690828686791002,0.019595035924232528,0.0
3292,S15635118,0.25,1.0,1,0.0,0.0,3,0.0,0.0,0,0.003845414343395501,0.019595035924232528,0.0
3293,S24239148,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3294,S45359401,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.007690828686791002,0.0,0.0
3296,S11027212,0.0,0.0,1,0.5,0.33333333333333331,3,0.0,0.0,0,0.003845414343395501,0.019595035924232528,0.0
3296,S1235160,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.003845414343395501,0.0,0.0
3296,S1627863,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3296,S25239156,0.0,0.0,0,0.5,1.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3296,S40770141,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.006531678641410843,0.0071720576633436135
3296,S4092276,0.5,1.0,2,0.0,0.0,1,0.0,0.0,1,0.007690828686791002,0.006531678641410843,0.0071720576633436135
3296,S45359401,0.0,0.0,0,0.0,0.0,1,0.66666666666666663,1.0,2,0.0,0.006531678641410843,0.014344115326687227
3296,S47757139,0.25,1.0,1,0.0,0.0,2,0.0,0.0,1,0.003845414343395501,0.013063357282821686,0.0071720576633436135
3298,S4295271,0.75,1.0,3,0.0,0.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
3298,S7097194,0.0,0.0,52,0.25714285714285712,1.0,27,0.0,0.0,26,0.19996154585656606,0.17635532331809275,0.18647349924693393
3299,S15303143,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.006531678641410843,0.0
3302,S11746101,0.75,1.0,3,0.0,0.0,1,0.0,0.0,0,0.011536243030186502,0.006531678641410843,0.0
