ExpertID,Buy_p,Buy_r,Buy_n,Hold_p,Hold_r,Hold_n,Sell_p,Sell_r,Sell_n,Buy_n_norm,Hold_n_norm,Sell_n_norm
3150.0,0.4,0.142857142857,14.0,0.181818181818,0.666666666667,6.0,0.666666666667,0.2,10.0,0.0538358008075,0.0391900718485,0.0717205766334
3151.0,0.53125,0.62962962963,27.0,0.352941176471,0.4,15.0,0.0,0.0,12.0,0.103826187272,0.0979751796212,0.0860646919601
3152.0,0.833333333333,0.384615384615,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0499903864641,0.0,0.0430323459801
3153.0,0.6,0.75,8.0,0.166666666667,0.5,2.0,0.0,0.0,6.0,0.0307633147472,0.0130633572828,0.0430323459801
3154.0,0.58064516129,0.782608695652,46.0,0.25,0.166666666667,18.0,0.0,0.0,12.0,0.176889059796,0.117570215545,0.0860646919601
3156.0,1.0,0.333333333333,6.0,0.2,0.5,2.0,0.0,0.0,1.0,0.0230724860604,0.0130633572828,0.00717205766334
3157.0,0.407407407407,0.458333333333,24.0,0.153846153846,0.4,10.0,0.0,0.0,19.0,0.0922899442415,0.0653167864141,0.136269095604
3158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00717205766334
3159.0,0.529411764706,0.692307692308,13.0,0.428571428571,0.428571428571,7.0,0.0,0.0,4.0,0.0499903864641,0.0457217504899,0.0286882306534
3160.0,0.333333333333,0.266666666667,15.0,0.222222222222,0.266666666667,15.0,0.0,0.0,6.0,0.0576812151509,0.0979751796212,0.0430323459801
3161.0,0.307692307692,0.571428571429,21.0,0.541666666667,0.65,20.0,0.333333333333,0.04,25.0,0.0807537012113,0.130633572828,0.179301441584
3162.0,0.625,0.526315789474,19.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0730628725245,0.0261267145656,0.02151617299
3163.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
3164.0,0.615384615385,0.888888888889,9.0,0.2,0.2,5.0,0.0,0.0,4.0,0.0346087290906,0.0326583932071,0.0286882306534
3165.0,0.423076923077,0.647058823529,17.0,0.0625,0.125,8.0,0.5,0.0526315789474,19.0,0.0653720438377,0.0522534291313,0.136269095604
3166.0,0.526315789474,1.0,10.0,0.0,0.0,7.0,1.0,0.333333333333,3.0,0.038454143434,0.0457217504899,0.02151617299
3167.0,0.3,0.375,16.0,0.1875,0.272727272727,11.0,0.0,0.0,9.0,0.0615266294943,0.0718484650555,0.0645485189701
3168.0,0.583333333333,1.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0269179004038,0.0195950359242,0.0143441153267
3169.0,0.142857142857,0.25,4.0,0.25,0.166666666667,6.0,0.0,0.0,1.0,0.0153816573736,0.0391900718485,0.00717205766334
3170.0,0.636363636364,0.777777777778,9.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0346087290906,0.00653167864141,0.0358602883167
3172.0,0.352380952381,0.46835443038,79.0,0.408163265306,0.493827160494,81.0,0.0,0.0,43.0,0.303787733128,0.529065969954,0.308398479524
3173.0,0.40625,0.866666666667,30.0,0.357142857143,0.227272727273,22.0,0.0,0.0,26.0,0.115362430302,0.143696930111,0.186473499247
3174.0,0.333333333333,0.1875,16.0,0.285714285714,0.4,10.0,0.181818181818,0.25,8.0,0.0615266294943,0.0653167864141,0.0573764613067
3175.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
3178.0,0.523076923077,0.62962962963,54.0,0.0869565217391,0.125,16.0,0.222222222222,0.0740740740741,27.0,0.207652374543,0.104506858263,0.19364555691
3179.0,0.0,0.0,0.0,0.666666666667,1.0,4.0,0.0,0.0,2.0,0.0,0.0261267145656,0.0143441153267
3180.0,0.148148148148,1.0,4.0,0.0,0.0,9.0,1.0,0.0666666666667,15.0,0.0153816573736,0.0587851077727,0.10758086495
3181.0,0.0,0.0,2.0,0.2,0.5,2.0,0.0,0.0,2.0,0.00769082868679,0.0130633572828,0.0143441153267
3184.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
3185.0,1.0,0.75,4.0,0.25,1.0,1.0,0.0,0.0,2.0,0.0153816573736,0.00653167864141,0.0143441153267
3187.0,0.272727272727,1.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0115362430302,0.0130633572828,0.0430323459801
3190.0,0.222222222222,0.222222222222,9.0,0.4,0.307692307692,13.0,0.25,1.0,1.0,0.0346087290906,0.0849118223383,0.00717205766334
3191.0,0.0,0.0,5.0,0.142857142857,1.0,1.0,0.0,0.0,1.0,0.019227071717,0.00653167864141,0.00717205766334
3193.0,0.5,0.384615384615,13.0,0.5,0.5,4.0,0.0,0.0,3.0,0.0499903864641,0.0261267145656,0.02151617299
3195.0,0.2,0.333333333333,3.0,0.25,0.25,4.0,0.0,0.0,2.0,0.0115362430302,0.0261267145656,0.0143441153267
3196.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
3197.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0038454143434,0.00653167864141,0.00717205766334
3199.0,0.342857142857,0.545454545455,22.0,0.294117647059,0.294117647059,17.0,0.5,0.157894736842,19.0,0.0845991155547,0.111038536904,0.136269095604
3204.0,1.0,0.625,8.0,0.5,1.0,3.0,0.0,0.0,0.0,0.0307633147472,0.0195950359242,0.0
3205.0,0.428571428571,0.75,4.0,0.5,0.333333333333,3.0,0.0,0.0,2.0,0.0153816573736,0.0195950359242,0.0143441153267
3206.0,0.571428571429,0.307692307692,13.0,0.4,0.666666666667,9.0,0.0,0.0,5.0,0.0499903864641,0.0587851077727,0.0358602883167
3208.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038454143434,0.0,0.00717205766334
3209.0,0.4,0.666666666667,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0115362430302,0.00653167864141,0.0143441153267
3211.0,0.4,0.5,4.0,0.5,0.5,4.0,0.0,0.0,1.0,0.0153816573736,0.0261267145656,0.00717205766334
3217.0,0.5,0.5,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0153816573736,0.0195950359242,0.00717205766334
3218.0,0.333333333333,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0038454143434,0.0130633572828,0.0
3219.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3220.0,0.571428571429,0.727272727273,11.0,0.333333333333,0.571428571429,7.0,0.0,0.0,8.0,0.0422995577774,0.0457217504899,0.0573764613067
3221.0,0.577777777778,0.604651162791,43.0,0.0769230769231,0.2,10.0,0.0,0.0,18.0,0.165352816766,0.0653167864141,0.12909703794
3222.0,0.4,0.444444444444,9.0,0.1,0.166666666667,6.0,0.0,0.0,5.0,0.0346087290906,0.0391900718485,0.0358602883167
3223.0,0.470588235294,0.5,16.0,0.363636363636,0.4,10.0,0.0,0.0,3.0,0.0615266294943,0.0653167864141,0.02151617299
3226.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00653167864141,0.00717205766334
3228.0,0.5,1.0,1.0,0.5,0.5,2.0,0.0,0.0,1.0,0.0038454143434,0.0130633572828,0.00717205766334
3236.0,0.5,0.333333333333,9.0,0.5,0.777777777778,9.0,0.0,0.0,2.0,0.0346087290906,0.0587851077727,0.0143441153267
3237.0,0.36,0.818181818182,11.0,0.25,0.0833333333333,12.0,0.0,0.0,6.0,0.0422995577774,0.0783801436969,0.0430323459801
3238.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
3242.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153816573736,0.0,0.0
3246.0,0.444444444444,0.666666666667,12.0,0.285714285714,0.333333333333,6.0,0.0,0.0,7.0,0.0461449721207,0.0391900718485,0.0502044036434
3248.0,0.277777777778,0.454545454545,11.0,0.2,0.25,12.0,0.428571428571,0.176470588235,17.0,0.0422995577774,0.0783801436969,0.121924980277
3249.0,0.5,1.0,3.0,1.0,0.5,4.0,0.0,0.0,1.0,0.0115362430302,0.0261267145656,0.00717205766334
3250.0,0.428571428571,1.0,3.0,0.5,0.666666666667,3.0,0.0,0.0,5.0,0.0115362430302,0.0195950359242,0.0358602883167
3253.0,0.210526315789,0.5,8.0,0.416666666667,0.3125,16.0,0.0,0.0,7.0,0.0307633147472,0.104506858263,0.0502044036434
3254.0,0.5,1.0,6.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0230724860604,0.0130633572828,0.0286882306534
3256.0,0.0,0.0,0.0,0.666666666667,1.0,4.0,0.0,0.0,2.0,0.0,0.0261267145656,0.0143441153267
3258.0,0.5,0.28,25.0,0.44,0.578947368421,19.0,0.0,0.0,4.0,0.0961353585849,0.124101894187,0.0286882306534
3259.0,0.0,0.0,1.0,0.2,0.333333333333,3.0,0.0,0.0,3.0,0.0038454143434,0.0195950359242,0.02151617299
3260.0,0.520833333333,0.78125,32.0,0.333333333333,0.25,20.0,0.0,0.0,11.0,0.123053258989,0.130633572828,0.0788926342968
3261.0,0.509803921569,0.838709677419,31.0,0.384615384615,0.3125,16.0,0.0,0.0,20.0,0.119207844645,0.104506858263,0.143441153267
3265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00717205766334
3266.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0038454143434,0.0,0.0143441153267
3267.0,0.227272727273,0.833333333333,6.0,0.5,0.25,4.0,0.0,0.0,14.0,0.0230724860604,0.0261267145656,0.100408807287
3268.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
3272.0,0.520833333333,0.714285714286,35.0,0.28125,0.346153846154,26.0,1.0,0.0952380952381,21.0,0.134589502019,0.169823644677,0.15061321093
3273.0,0.666666666667,0.5,12.0,0.266666666667,0.444444444444,9.0,0.0,0.0,6.0,0.0461449721207,0.0587851077727,0.0430323459801
3274.0,0.3,0.333333333333,9.0,0.0909090909091,0.166666666667,6.0,0.0,0.0,6.0,0.0346087290906,0.0391900718485,0.0430323459801
3277.0,0.333333333333,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.00769082868679,0.0130633572828,0.0143441153267
3278.0,0.258064516129,0.571428571429,14.0,0.272727272727,0.214285714286,14.0,0.0,0.0,14.0,0.0538358008075,0.0914435009798,0.100408807287
3282.0,0.5,0.25,8.0,0.333333333333,0.666666666667,3.0,0.0,0.0,1.0,0.0307633147472,0.0195950359242,0.00717205766334
3284.0,0.2,0.5,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.00769082868679,0.0195950359242,0.00717205766334
3285.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00769082868679,0.0,0.0143441153267
3289.0,0.375,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0115362430302,0.00653167864141,0.0286882306534
3291.0,0.5,0.285714285714,7.0,0.142857142857,0.5,2.0,0.0,0.0,2.0,0.0269179004038,0.0130633572828,0.0143441153267
3292.0,0.333333333333,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0115362430302,0.0391900718485,0.0
3293.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3294.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
3296.0,0.25,0.6,5.0,0.5,0.3,10.0,0.666666666667,0.333333333333,6.0,0.019227071717,0.0653167864141,0.0430323459801
3298.0,0.75,0.0545454545455,55.0,0.257142857143,0.964285714286,28.0,0.0,0.0,26.0,0.211497788887,0.18288700196,0.186473499247
3299.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3302.0,0.380952380952,0.64,25.0,0.428571428571,0.391304347826,23.0,0.0,0.0,17.0,0.0961353585849,0.150228608752,0.121924980277
3304.0,0.5,1.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.019227071717,0.00653167864141,0.0286882306534
3305.0,0.421052631579,0.864864864865,37.0,0.2,0.0967741935484,31.0,0.0,0.0,24.0,0.142280330706,0.202482037884,0.17212938392
3314.0,0.363636363636,0.666666666667,12.0,0.608695652174,0.7,20.0,1.0,0.0714285714286,14.0,0.0461449721207,0.130633572828,0.100408807287
3316.0,1.0,0.333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230724860604,0.0,0.0
3317.0,0.571428571429,0.666666666667,6.0,0.666666666667,0.666666666667,6.0,0.0,0.0,1.0,0.0230724860604,0.0391900718485,0.00717205766334
3318.0,0.2,0.5,4.0,0.375,0.428571428571,7.0,0.0,0.0,7.0,0.0153816573736,0.0457217504899,0.0502044036434
3319.0,0.636363636364,1.0,7.0,0.5,0.4,5.0,0.0,0.0,3.0,0.0269179004038,0.0326583932071,0.02151617299
3321.0,0.4,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.00769082868679,0.00653167864141,0.0143441153267
3323.0,0.5,0.8125,16.0,0.5,0.333333333333,12.0,0.0,0.0,6.0,0.0615266294943,0.0783801436969,0.0430323459801
3324.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
3325.0,0.4,0.526315789474,19.0,0.391304347826,0.529411764706,17.0,0.0,0.0,12.0,0.0730628725245,0.111038536904,0.0860646919601
3326.0,0.0,0.0,5.0,0.4,1.0,4.0,0.0,0.0,1.0,0.019227071717,0.0261267145656,0.00717205766334
3330.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0115362430302,0.0,0.0143441153267
3331.0,0.111111111111,0.333333333333,6.0,0.5,0.272727272727,11.0,0.25,0.0909090909091,11.0,0.0230724860604,0.0718484650555,0.0788926342968
3332.0,0.4,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.00769082868679,0.00653167864141,0.0143441153267
3334.0,0.333333333333,1.0,1.0,0.75,0.75,4.0,0.0,0.0,2.0,0.0038454143434,0.0261267145656,0.0143441153267
3339.0,0.26582278481,0.381818181818,55.0,0.281690140845,0.392156862745,51.0,0.0,0.0,44.0,0.211497788887,0.333115610712,0.315570537187
3340.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3342.0,0.625,1.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.019227071717,0.00653167864141,0.0430323459801
3346.0,0.55,0.478260869565,23.0,0.0,0.0,3.0,0.333333333333,0.142857142857,7.0,0.0884445298981,0.0195950359242,0.0502044036434
3347.0,0.545454545455,0.333333333333,18.0,0.0,0.0,3.0,0.181818181818,0.2,10.0,0.0692174581811,0.0195950359242,0.0717205766334
3348.0,0.391304347826,0.519230769231,52.0,0.2,0.346153846154,26.0,0.5,0.05,40.0,0.199961545857,0.169823644677,0.286882306534
3351.0,1.0,0.285714285714,7.0,0.142857142857,1.0,1.0,0.0,0.0,1.0,0.0269179004038,0.00653167864141,0.00717205766334
3352.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0038454143434,0.00653167864141,0.0143441153267
3353.0,0.0666666666667,0.2,5.0,0.333333333333,0.25,8.0,0.0,0.0,8.0,0.019227071717,0.0522534291313,0.0573764613067
3355.0,0.384615384615,0.294117647059,17.0,0.0526315789474,0.25,4.0,0.2,0.0625,16.0,0.0653720438377,0.0261267145656,0.114752922613
3359.0,0.571428571429,0.695652173913,23.0,0.44,0.55,20.0,0.0,0.0,11.0,0.0884445298981,0.130633572828,0.0788926342968
3361.0,0.166666666667,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0038454143434,0.0130633572828,0.02151617299
3363.0,0.428571428571,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0115362430302,0.0130633572828,0.0143441153267
3365.0,0.4,0.666666666667,9.0,0.571428571429,0.363636363636,11.0,0.0,0.0,2.0,0.0346087290906,0.0718484650555,0.0143441153267
3367.0,0.3,0.375,8.0,0.272727272727,0.428571428571,7.0,0.666666666667,0.222222222222,9.0,0.0307633147472,0.0457217504899,0.0645485189701
3368.0,0.416666666667,0.625,8.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0307633147472,0.0326583932071,0.0143441153267
3369.0,0.645161290323,0.625,32.0,0.310344827586,0.642857142857,14.0,0.0,0.0,15.0,0.123053258989,0.0914435009798,0.10758086495
3370.0,0.5,0.588235294118,17.0,0.333333333333,0.416666666667,12.0,0.0,0.0,6.0,0.0653720438377,0.0783801436969,0.0430323459801
3372.0,0.307692307692,0.210526315789,19.0,0.176470588235,0.375,8.0,0.0,0.0,6.0,0.0730628725245,0.0522534291313,0.0430323459801
3373.0,0.461538461538,0.461538461538,13.0,0.2,0.25,8.0,0.0,0.0,3.0,0.0499903864641,0.0522534291313,0.02151617299
3377.0,0.692307692308,1.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0346087290906,0.0195950359242,0.00717205766334
3378.0,0.78125,0.806451612903,31.0,0.230769230769,0.6,5.0,0.0,0.0,9.0,0.119207844645,0.0326583932071,0.0645485189701
3381.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0130633572828,0.0143441153267
3383.0,0.541666666667,0.65,40.0,0.466666666667,0.48275862069,29.0,0.0,0.0,10.0,0.153816573736,0.189418680601,0.0717205766334
3386.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
3387.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,9.0,0.019227071717,0.0195950359242,0.0645485189701
3388.0,0.5,0.666666666667,3.0,0.333333333333,1.0,1.0,0.0,0.0,3.0,0.0115362430302,0.00653167864141,0.02151617299
3389.0,0.333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0038454143434,0.0,0.0143441153267
3392.0,0.5,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00769082868679,0.0130633572828,0.0
3393.0,0.5,1.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0269179004038,0.0261267145656,0.02151617299
3399.0,0.285714285714,0.666666666667,3.0,0.8,0.666666666667,6.0,0.0,0.0,3.0,0.0115362430302,0.0391900718485,0.02151617299
3400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3401.0,0.333333333333,0.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00769082868679,0.00653167864141,0.00717205766334
3404.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3406.0,0.4,0.727272727273,11.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0422995577774,0.0522534291313,0.0502044036434
3409.0,0.25,0.714285714286,7.0,0.25,0.0833333333333,12.0,0.0,0.0,5.0,0.0269179004038,0.0783801436969,0.0358602883167
3410.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038454143434,0.0,0.0
3415.0,0.6,0.666666666667,9.0,0.625,0.714285714286,7.0,0.0,0.0,2.0,0.0346087290906,0.0457217504899,0.0143441153267
3416.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0038454143434,0.00653167864141,0.0
3419.0,0.333333333333,1.0,1.0,1.0,0.333333333333,3.0,0.0,0.0,0.0,0.0038454143434,0.0195950359242,0.0
3420.0,0.0,0.0,3.0,0.2,0.25,4.0,0.0,0.0,4.0,0.0115362430302,0.0261267145656,0.0286882306534
3423.0,0.0,0.0,5.0,0.166666666667,1.0,1.0,0.0,0.0,0.0,0.019227071717,0.00653167864141,0.0
3424.0,0.181818181818,0.4,5.0,0.285714285714,0.4,5.0,0.0,0.0,8.0,0.019227071717,0.0326583932071,0.0573764613067
3426.0,0.363636363636,0.666666666667,18.0,0.363636363636,0.48,25.0,0.0,0.0,23.0,0.0692174581811,0.163291966035,0.164957326257
3429.0,0.533333333333,0.4,20.0,0.478260869565,0.733333333333,15.0,0.285714285714,0.2,10.0,0.0769082868679,0.0979751796212,0.0717205766334
3430.0,0.666666666667,0.4,10.0,0.333333333333,0.666666666667,6.0,0.0,0.0,2.0,0.038454143434,0.0391900718485,0.0143441153267
3431.0,0.3,0.75,4.0,0.333333333333,0.230769230769,13.0,0.0,0.0,5.0,0.0153816573736,0.0849118223383,0.0358602883167
3432.0,0.0909090909091,0.333333333333,3.0,0.333333333333,0.2,10.0,0.0,0.0,4.0,0.0115362430302,0.0653167864141,0.0286882306534
3434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00717205766334
3435.0,0.5,0.125,8.0,0.333333333333,0.666666666667,3.0,0.25,1.0,1.0,0.0307633147472,0.0195950359242,0.00717205766334
3440.0,0.333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0038454143434,0.0,0.0143441153267
3441.0,1.0,0.666666666667,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0115362430302,0.0,0.0143441153267
3442.0,0.5,0.166666666667,6.0,0.25,0.666666666667,3.0,0.0,0.0,1.0,0.0230724860604,0.0195950359242,0.00717205766334
3443.0,0.583333333333,0.583333333333,12.0,0.0769230769231,0.5,2.0,0.0,0.0,11.0,0.0461449721207,0.0130633572828,0.0788926342968
3444.0,0.5,0.444444444444,9.0,0.25,0.666666666667,3.0,0.0,0.0,4.0,0.0346087290906,0.0195950359242,0.0286882306534
3445.0,0.75,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0115362430302,0.00653167864141,0.0
3452.0,0.5,0.491803278689,61.0,0.30985915493,0.611111111111,36.0,0.5,0.0277777777778,36.0,0.234570274947,0.235140431091,0.25819407588
3453.0,0.125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0038454143434,0.00653167864141,0.0430323459801
3455.0,0.75,0.375,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0307633147472,0.0,0.00717205766334
3456.0,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0038454143434,0.00653167864141,0.02151617299
3457.0,0.368421052632,0.477272727273,44.0,0.464646464646,0.638888888889,72.0,0.0,0.0,40.0,0.169198231109,0.470280862182,0.286882306534
3458.0,0.636363636364,0.583333333333,12.0,0.444444444444,0.571428571429,7.0,0.0,0.0,1.0,0.0461449721207,0.0457217504899,0.00717205766334
3460.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00653167864141,0.0
3461.0,0.472222222222,0.894736842105,19.0,0.333333333333,0.125,8.0,0.0,0.0,12.0,0.0730628725245,0.0522534291313,0.0860646919601
3462.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.00653167864141,0.00717205766334
3465.0,0.0,0.0,4.0,0.2,0.5,2.0,0.0,0.0,0.0,0.0153816573736,0.0130633572828,0.0
3466.0,0.8,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0153816573736,0.00653167864141,0.0
3467.0,0.352941176471,0.428571428571,14.0,0.631578947368,0.631578947368,19.0,0.5,0.2,5.0,0.0538358008075,0.124101894187,0.0358602883167
3468.0,0.363636363636,1.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0153816573736,0.0130633572828,0.0573764613067
3472.0,0.5,0.666666666667,3.0,0.0,0.0,2.0,0.666666666667,0.5,4.0,0.0115362430302,0.0130633572828,0.0286882306534
3473.0,0.0,0.0,5.0,0.4375,0.875,8.0,0.0,0.0,4.0,0.019227071717,0.0522534291313,0.0286882306534
3474.0,0.5,0.333333333333,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0230724860604,0.0130633572828,0.0
3479.0,0.458333333333,0.55,20.0,0.333333333333,0.454545454545,11.0,0.0,0.0,12.0,0.0769082868679,0.0718484650555,0.0860646919601
3480.0,0.565217391304,0.448275862069,29.0,0.210526315789,0.333333333333,12.0,0.444444444444,0.4,10.0,0.111517015958,0.0783801436969,0.0717205766334
3482.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00769082868679,0.0,0.0
3483.0,0.0,0.0,0.0,0.0,0.0,4.0,0.428571428571,1.0,3.0,0.0,0.0261267145656,0.02151617299
3484.0,0.0,0.0,8.0,0.166666666667,0.5,2.0,0.125,0.25,4.0,0.0307633147472,0.0130633572828,0.0286882306534
3485.0,0.0909090909091,1.0,2.0,0.0,0.0,9.0,0.0,0.0,11.0,0.00769082868679,0.0587851077727,0.0788926342968
3486.0,0.428571428571,0.333333333333,9.0,0.333333333333,0.666666666667,6.0,1.0,0.2,5.0,0.0346087290906,0.0391900718485,0.0358602883167
3487.0,0.454545454545,0.5,10.0,0.272727272727,0.428571428571,7.0,0.0,0.0,5.0,0.038454143434,0.0457217504899,0.0358602883167
3488.0,0.384615384615,0.555555555556,9.0,0.111111111111,0.166666666667,6.0,0.0,0.0,8.0,0.0346087290906,0.0391900718485,0.0573764613067
3490.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0038454143434,0.00653167864141,0.00717205766334
3491.0,0.428571428571,0.6,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.019227071717,0.0261267145656,0.0
3497.0,0.0,0.0,0.0,0.5,0.666666666667,3.0,0.0,0.0,2.0,0.0,0.0195950359242,0.0143441153267
3498.0,0.40625,0.41935483871,31.0,0.230769230769,0.4,15.0,0.285714285714,0.105263157895,19.0,0.119207844645,0.0979751796212,0.136269095604
3499.0,0.875,0.7,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.038454143434,0.0,0.0143441153267
3500.0,0.411764705882,0.7,10.0,0.4,0.25,8.0,0.0,0.0,4.0,0.038454143434,0.0522534291313,0.0286882306534
3501.0,0.333333333333,0.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00769082868679,0.00653167864141,0.00717205766334
3502.0,0.36,0.5625,16.0,0.25,0.333333333333,12.0,0.0,0.0,14.0,0.0615266294943,0.0783801436969,0.100408807287
3503.0,0.75,0.45,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0769082868679,0.0,0.0286882306534
3504.0,0.375,0.25,12.0,0.384615384615,0.714285714286,7.0,0.0,0.0,4.0,0.0461449721207,0.0457217504899,0.0286882306534
3505.0,0.461538461538,0.857142857143,14.0,0.25,0.0714285714286,14.0,0.0,0.0,2.0,0.0538358008075,0.0914435009798,0.0143441153267
3506.0,1.0,0.333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115362430302,0.0,0.0
3509.0,0.666666666667,0.4,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019227071717,0.0,0.00717205766334
3510.0,0.442307692308,0.766666666667,30.0,0.5,0.25,20.0,0.0,0.0,17.0,0.115362430302,0.130633572828,0.121924980277
3511.0,0.352941176471,0.6,10.0,0.5,0.6,10.0,0.0,0.0,9.0,0.038454143434,0.0653167864141,0.0645485189701
3512.0,0.428571428571,0.5,12.0,0.3125,0.384615384615,13.0,0.0,0.0,7.0,0.0461449721207,0.0849118223383,0.0502044036434
3513.0,1.0,0.166666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230724860604,0.0,0.0
3516.0,0.5,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00769082868679,0.00653167864141,0.0
